,# t (s),mx (),my (),mz (),MaxAngle (rad),phi (degree),f_RF (GHz)
318751,1.5937564515905355e-06,0.43008387,-0.8966822,-0.00057562377,0.10601905,295,3000000000.0
318752,1.59376084098199e-06,0.4302464,-0.8966061,-3.5108690000000004e-05,0.10520654,295,3000000000.0
318753,1.5937652297719973e-06,0.43010187,-0.8966786,0.0004999723,0.10430075,295,3000000000.0
318754,1.593771083131555e-06,0.42944062,-0.89700186,0.0011925013,0.10298255,295,3000000000.0
318755,1.5937754719621313e-06,0.42860640000000005,-0.89740664,0.0016867619,0.10239179,295,3000000000.0
318756,1.5937813226641315e-06,0.42707008,-0.8981474,0.0022997928,0.10290251,295,3000000000.0
318757,1.5937857115098728e-06,0.42562306,-0.8988403,0.0027174484,0.10320091,295,3000000000.0
318758,1.5937901004237352e-06,0.4239476,-0.8996371999999999,0.0030929544,0.103428625,295,3000000000.0
318759,1.5937959520463317e-06,0.42140192,-0.9008376,0.0035200870000000003,0.10362588,295,3000000000.0
318760,1.5938003409001663e-06,0.41929463,-0.90182203,0.00378038,0.103695005,295,3000000000.0
318761,1.5938061943286282e-06,0.4162774,-0.9032173000000001,0.0040419325,0.10368291,295,3000000000.0
318762,1.5938105830326998e-06,0.4139016,-0.90430474,0.004171375,0.10359591,295,3000000000.0
318763,1.5938164332069857e-06,0.41064617,-0.90577865,0.0042533474,0.10337723,295,3000000000.0
318764,1.5938208213976978e-06,0.4081816,-0.9068823,0.004247004600000001,0.10313667,295,3000000000.0
318765,1.5938252097704715e-06,0.4057347,-0.907968,0.0041836295,0.10282531,295,3000000000.0
318766,1.5938310605569927e-06,0.40255642,-0.90936357,0.0040138145,0.10229727,295,3000000000.0
318767,1.5938354493473308e-06,0.4002762,-0.9103549000000001,0.0038260715,0.10181166,295,3000000000.0
318768,1.593841302400701e-06,0.39742947,-0.9115812,0.0035021186,0.10189198,295,3000000000.0
318769,1.5938456909507657e-06,0.39547540000000003,-0.91241604,0.0032097834999999996,0.10313262,295,3000000000.0
318770,1.5938500795153818e-06,0.3937022,-0.9131689000000001,0.0028806664,0.104399174,295,3000000000.0
318771,1.5938559300548675e-06,0.39165467,-0.91403335,0.0023943507,0.106068045,295,3000000000.0
318772,1.5938603187329746e-06,0.3903772,-0.91457033,0.0020016253,0.10725166,295,3000000000.0
318773,1.5938661699202931e-06,0.389042,-0.9151306,0.0014527329999999999,0.108676575,295,3000000000.0
318774,1.593870558224159e-06,0.3883264,-0.9154313000000001,0.0010304578,0.10959375,295,3000000000.0
318775,1.5938764106074474e-06,0.3877593,-0.91567177,0.00046543553,0.11057304,295,3000000000.0
318776,1.5938807987585389e-06,0.3876226,-0.91573304,4.8608760000000005e-05,0.11110973,295,3000000000.0
318777,1.5938851869760703e-06,0.38772717,-0.91569465,-0.00035557972,0.11147199599999999,295,3000000000.0
318778,1.5938910366300866e-06,0.38822508,-0.91549516,-0.0008648124000000001,0.111693606,295,3000000000.0
318779,1.5938954253194944e-06,0.38885045,-0.9152405999999998,-0.0012178483,0.11168344,295,3000000000.0
318780,1.5939012764134362e-06,0.38998827,-0.91477317,-0.0016409567,0.1114645,295,3000000000.0
318781,1.5939056652505888e-06,0.39104438,-0.91433614,-0.0019174903,0.11117422,295,3000000000.0
318782,1.5939100542307654e-06,0.39224985,-0.91383433,-0.0021553987,0.11080291,295,3000000000.0
