,# t (s),mx (),my (),mz (),MaxAngle (rad),phi (degree),f_RF (GHz)
17459,8.729563059929526e-08,0.94652456,0.29368764,-0.00845868,0.073951565,15,4000000000.0
17460,8.730001969142459e-08,0.9450296999999999,0.29895934,-0.008865625,0.07391687,15,4000000000.0
17461,8.730587043078831e-08,0.9428896999999999,0.30627114,-0.009208753,0.07386923,15,4000000000.0
17462,8.731025945358227e-08,0.9412004999999999,0.31186476,-0.009309305,0.07383530599999999,15,4000000000.0
17463,8.731611293004421e-08,0.93888164,0.31931132,-0.00922799,0.07379408,15,4000000000.0
17464,8.73205024248295e-08,0.9371280000000001,0.32477665,-0.009004465,0.07376498,15,4000000000.0
17465,8.732635446101085e-08,0.934826,0.33174753,-0.008493124,0.073730186,15,4000000000.0
17466,8.733074333636534e-08,0.93316674,0.33663574,-0.007955144,0.07370833,15,4000000000.0
17467,8.733513234446585e-08,0.93159986,0.34114912,-0.00729195,0.07503117,15,4000000000.0
17468,8.734098274036764e-08,0.9297083,0.34646237,-0.0062284553000000005,0.07798208,15,4000000000.0
17469,8.73453710290717e-08,0.9284757,0.34983933,-0.0053100814000000005,0.08207753,15,4000000000.0
17470,8.735122358026344e-08,0.9271306,0.35342845,-0.003948404,0.08746295,15,4000000000.0
17471,8.735561255638407e-08,0.9263756999999999,0.35537579999999996,-0.0028431767,0.09136125,15,4000000000.0
17472,8.736000121038063e-08,0.925859,0.35664594,-0.0016833119,0.09507458,15,4000000000.0
17473,8.736585346308844e-08,0.9255625,0.35724345,-8.029499e-05,0.09963622,15,4000000000.0
17474,8.737024180458644e-08,0.9256436,0.3568509,0.0011415161,0.10269399,15,4000000000.0
17475,8.737609192147203e-08,0.92615753,0.35520187,0.0027630057,0.106201954,15,4000000000.0
17476,8.738048097683445e-08,0.92683965,0.35313126,0.0039510126000000005,0.10836454,15,4000000000.0
17477,8.738633419409049e-08,0.9281216999999998,0.3492967,0.005464095,0.110580064,15,4000000000.0
17478,8.739072334550194e-08,0.9293391,0.34565753,0.006523505,0.11173317,15,4000000000.0
17479,8.739511284371388e-08,0.9307508,0.34141007,0.0075008697,0.11245572,15,4000000000.0
17480,8.740096508428291e-08,0.93288857,0.33489195,0.00865092,0.11277554,15,4000000000.0
17481,8.740535444327126e-08,0.9346454,0.32944137,0.009381674,0.112562425,15,4000000000.0
17482,8.741120532588201e-08,0.93713224,0.32156092,0.010158499999999999,0.111733705,15,4000000000.0
17483,8.741559489764821e-08,0.93906534,0.31528845,0.010581268000000001,0.11074576,15,4000000000.0
17484,8.742144902625563e-08,0.9416728999999999,0.30660355,0.010918147,0.10900361,15,4000000000.0
17485,8.74258388849315e-08,0.9436116,0.29996705,0.010994503999999999,0.1074219,15,4000000000.0
17486,8.743022830326054e-08,0.9455049999999999,0.29332790000000003,0.010917167,0.1056376,15,4000000000.0
17487,8.743608166211487e-08,0.9479168,0.28463164,0.010575201000000001,0.102976754,15,4000000000.0
17488,8.744047124992871e-08,0.94961256,0.27834929999999997,0.010142905,0.1007932,15,4000000000.0
17489,8.744632241588278e-08,0.9516878000000001,0.2704679,0.009341875999999999,0.09764987,15,4000000000.0
17490,8.74507119363375e-08,0.9530870000000001,0.26503807,0.008581962,0.095118515,15,4000000000.0
17491,8.745510127990137e-08,0.9543377000000001,0.26011336,0.0076964376,0.09243683,15,4000000000.0
17492,8.746095445097973e-08,0.95575947,0.2544601,0.0063403575,0.08861268,15,4000000000.0
17493,8.746534354165953e-08,0.9566321,0.25099137,0.0052095638,0.085550606,15,4000000000.0
17494,8.747119612135904e-08,0.95752776,0.24749836,0.0035786616999999997,0.08213422,15,4000000000.0
17495,8.747558534292018e-08,0.9579934000000001,0.24578415,0.0022847354,0.081381015,15,4000000000.0
17496,8.748143642443497e-08,0.9583328999999999,0.24476396,0.0004990458,0.080194086,15,4000000000.0
17497,8.748582584503381e-08,0.9583726999999999,0.24496979,-0.0008622828999999999,0.07913049,15,4000000000.0
17498,8.749021532459419e-08,0.9582248,0.24601275,-0.002221307,0.07789175,15,4000000000.0
17499,8.749606851246081e-08,0.9577315999999999,0.24868852,-0.0039971270000000005,0.075926736,15,4000000000.0
17500,8.750045817873955e-08,0.9571367000000001,0.25162905,-0.005277357,0.07429524,15,4000000000.0
17501,8.75063113397976e-08,0.956041,0.25672504,-0.006881159300000001,0.074268736,15,4000000000.0
17502,8.751070094340771e-08,0.9549929,0.26136324,-0.0079842,0.07424624,15,4000000000.0
17503,8.751509059780574e-08,0.9537535,0.2666334,-0.0089839455,0.07421811,15,4000000000.0
17504,8.752094188845101e-08,0.95181286,0.27451608,-0.010130960999999999,0.07417872,15,4000000000.0
17505,8.752533135445425e-08,0.9501523999999999,0.28096786,-0.010835673999999998,0.07414734,15,4000000000.0
17506,8.753118472043537e-08,0.94768965,0.29012036,-0.011547499999999999,0.07409744,15,4000000000.0
17507,8.753557405227199e-08,0.9456796999999999,0.29727203,-0.011899662,0.07405959,15,4000000000.0
17508,8.754142723322417e-08,0.9428254999999999,0.30700505,-0.012116168,0.07400802,15,4000000000.0
17509,8.754581602189782e-08,0.94059056,0.31431907,-0.012084757,0.07396689,15,4000000000.0
17510,8.755020514873717e-08,0.93830967,0.3215352,-0.011886697,0.073926546,15,4000000000.0
17511,8.755605588718964e-08,0.9352597,0.33083007,-0.011367424,0.07387408,15,4000000000.0
17512,8.756044496174287e-08,0.93301433,0.33743593,-0.0107926065,0.07383611,15,4000000000.0
17513,8.756629747127268e-08,0.93015295,0.34558418,-0.0097931875,0.07378843,15,4000000000.0
17514,8.757068635027549e-08,0.9281590000000001,0.35109246,-0.008881934000000001,0.073751226,15,4000000000.0
17515,8.757507513674023e-08,0.9263384,0.3560014,-0.007845501999999999,0.07372048,15,4000000000.0
17516,8.758092789829519e-08,0.92424345,0.36150295,-0.0062930826,0.073682435,15,4000000000.0
17517,8.758531639380622e-08,0.9229639999999999,0.36477286,-0.0050219620000000005,0.07365814,15,4000000000.0
17518,8.759116622631831e-08,0.9216976999999998,0.3679084,-0.0032178562,0.07362898,15,4000000000.0
17519,8.759555523667401e-08,0.9211030000000001,0.36930114,-0.0018059666,0.07361519999999999,15,4000000000.0
17520,8.760140738215813e-08,0.9208076999999999,0.36984023,0.00011762615,0.07359981,15,4000000000.0
17521,8.760579580597857e-08,0.9209651,0.36924640000000003,0.0015652702,0.07359332,15,4000000000.0
17522,8.761018488934327e-08,0.9214435,0.36780128,0.0029955676,0.07359251,15,4000000000.0
17523,8.76160379973107e-08,0.92256105,0.36457816,0.004841911,0.073594935,15,4000000000.0
17524,8.762042701040973e-08,0.9237349,0.36122587,0.0061561456,0.07360548,15,4000000000.0
17525,8.762627803297889e-08,0.9256996999999999,0.35558632,0.0077804937,0.07362087,15,4000000000.0
17526,8.763066760944217e-08,0.92743415,0.35054424,0.008881835,0.07364032,15,4000000000.0
17527,8.763505737645184e-08,0.92935354,0.3448753,0.009865893,0.07366219,15,4000000000.0
17528,8.764091076378335e-08,0.9321362,0.33646604,0.010972648,0.078602426,15,4000000000.0
17529,8.764530054108477e-08,0.9343404000000001,0.32962644,0.011633991000000002,0.08288061,15,4000000000.0
17530,8.765115489641446e-08,0.9373640999999999,0.3199625,0.012273913000000001,0.08825837,15,4000000000.0
17531,8.765554475832268e-08,0.9396466,0.31243253,0.012563757,0.0919058,15,4000000000.0
17532,8.766139668683174e-08,0.9426448000000001,0.30220658,0.012689346,0.09606213,15,4000000000.0
17533,8.766578665152769e-08,0.9448211,0.2945275,0.012586159,0.098539636,15,4000000000.0
17534,8.76701770071236e-08,0.94690573,0.2869563,0.012314935,0.100392565,15,4000000000.0
17535,8.767603117571605e-08,0.9495043,0.27720752,0.011698286,0.10183044,15,4000000000.0
17536,8.768042158297933e-08,0.95129436,0.27028620000000003,0.01105246,0.10524853,15,4000000000.0
17537,8.768627627269539e-08,0.95344394,0.26175773,0.009962892,0.10948906,15,4000000000.0
17538,8.769066604865808e-08,0.95486474,0.2560037,0.008988717,0.11196867,15,4000000000.0
17539,8.769505572469535e-08,0.9561146,0.25088835,0.007893952,0.11378794,15,4000000000.0
17540,8.770090652577613e-08,0.95750666,0.24518499,0.006272438000000001,0.11513231,15,4000000000.0
17541,8.770529593185215e-08,0.9583419,0.2418202,0.0049549504,0.11532724,15,4000000000.0
17542,8.771114881634246e-08,0.95917207,0.23864275,0.0030965479999999997,0.114547126,15,4000000000.0
17543,8.771553812691359e-08,0.95957994,0.23728584,0.0016504809,0.11325439,15,4000000000.0
17544,8.772139150437716e-08,0.9598328000000002,0.23688236,-0.0003114678,0.11072634,15,4000000000.0
17545,8.772578074496866e-08,0.95980066,0.23764107,-0.0017825939000000002,0.108335875,15,4000000000.0
17546,8.773017011771247e-08,0.9595751,0.23930025,-0.0032320532,0.105625734,15,4000000000.0
17547,8.77360211587812e-08,0.958968,0.24287274,-0.0050972835,0.10166084,15,4000000000.0
17548,8.77404104064029e-08,0.9582785,0.24652697,-0.0064222277,0.09852085,15,4000000000.0
17549,8.774626253987749e-08,0.95704377,0.25260416,-0.008056168,0.09423202,15,4000000000.0
17550,8.775065149038649e-08,0.9558806000000001,0.25798535,-0.00916092,0.09100253,15,4000000000.0
17551,8.775504053699085e-08,0.95451653,0.26399190000000006,-0.0101456875,0.087793946,15,4000000000.0
17552,8.776089385701541e-08,0.9523947,0.2728325,-0.011249607,0.08358036,15,4000000000.0
17553,8.776528307468309e-08,0.95058936,0.27996728,-0.011905913999999998,0.08048004,15,4000000000.0
17554,8.777113404533874e-08,0.94792485,0.2899677,-0.012535373999999998,0.07642018,15,4000000000.0
17555,8.777552355206293e-08,0.9457578999999999,0.29770598,-0.012815168,0.07416343,15,4000000000.0
17556,8.778137598496339e-08,0.9426935,0.30814004,-0.012924357,0.07411113,15,4000000000.0
17557,8.77857649143489e-08,0.94030297,0.31591716,-0.01280691,0.074071676,15,4000000000.0
17558,8.779015414160164e-08,0.93787163,0.3235396,-0.012520136000000001,0.07402978,15,4000000000.0
17559,8.77960080135865e-08,0.93463224,0.33329198,-0.011881217,0.07397012,15,4000000000.0
17560,8.780039716945433e-08,0.9322587999999999,0.34017146,-0.011218323,0.073928975,15,4000000000.0
17561,8.78062474547858e-08,0.92924863,0.34859782,-0.010106905,0.07387165,15,4000000000.0
17562,8.78106363618822e-08,0.9271593000000001,0.3542585,-0.009116846,0.07383046,15,4000000000.0
17563,8.781502543388157e-08,0.9252596,0.35927412,-0.008007508,0.07378762,15,4000000000.0
17564,8.782087743014994e-08,0.923084,0.36485270000000003,-0.006369026,0.07373909,15,4000000000.0
17565,8.782526611625725e-08,0.9217620000000001,0.3681393,-0.005042151,0.07370510000000001,15,4000000000.0
17566,8.783111909628447e-08,0.9204606,0.37125188,-0.003175501,0.07366381,15,4000000000.0
17567,8.783550810684121e-08,0.91985506,0.37259770000000003,-0.0017271555,0.07363708,15,4000000000.0
17568,8.784135875034152e-08,0.9195616,0.37304607,0.0002317914,0.07360628,15,4000000000.0
17569,8.784574744313741e-08,0.91972995,0.37236917,0.0016973239000000002,0.07359008,15,4000000000.0
17570,8.785013639102205e-08,0.92022526,0.37083298,0.0031382067,0.07357629,15,4000000000.0
17571,8.785598811534298e-08,0.9213716000000001,0.36748365,0.0049884273,0.073565744,15,4000000000.0
17572,8.786037709828237e-08,0.9225699,0.36403647,0.006299644,0.07425989999999999,15,4000000000.0
17573,8.786623126329073e-08,0.9245698,0.35827273,0.007914369000000001,0.07500731,15,4000000000.0
17574,8.787062093488775e-08,0.9263298000000001,0.35314670000000004,0.009004391,0.07543323,15,4000000000.0
17575,8.787501095304838e-08,0.92827415,0.34740168,0.009975459,0.07574657,15,4000000000.0
17576,8.788086275691094e-08,0.9310881,0.33890805,0.011063854,0.07598879,15,4000000000.0
17577,8.788525266267356e-08,0.9333162,0.33201426,0.011712608999999999,0.07603824,15,4000000000.0
17578,8.789110506037586e-08,0.9363708000000001,0.32229492,0.012338769,0.075926736,15,4000000000.0
17579,8.78954951605934e-08,0.93867874,0.31472895,0.012622153999999998,0.07569773,15,4000000000.0
17580,8.790135032843791e-08,0.9417156999999999,0.30445668,0.012745583999999999,0.07761242,15,4000000000.0
17581,8.790574058906384e-08,0.9439235,0.29674816,0.012646441000000001,0.079921305,15,4000000000.0
17582,8.791013078326449e-08,0.94604313,0.289146,0.012384858,0.08220321,15,4000000000.0
17583,8.791598327593698e-08,0.94869477,0.27934796,0.0117906155,0.08508897,15,4000000000.0
17584,8.792037331318179e-08,0.95053065,0.27237505,0.011168832,0.08705257599999999,15,4000000000.0
17585,8.792622623731246e-08,0.9527491,0.26375386,0.010121299,0.08928768,15,4000000000.0
17586,8.793061561479028e-08,0.9542280000000001,0.25790417,0.009185504,0.09061672,15,4000000000.0
17587,8.79350051107908e-08,0.95554113,0.25266728,0.008134589499999999,0.09160461,15,4000000000.0
17588,8.794085970126327e-08,0.9570267,0.24675249,0.006577874,0.09236254,15,4000000000.0
17589,8.794524932859598e-08,0.9579368,0.24319398,0.0053141885,0.0925059,15,4000000000.0
17590,8.795110089988363e-08,0.9588745999999999,0.23970431,0.0035321352,0.09519318,15,4000000000.0
17591,8.795549052133756e-08,0.95936877,0.23806956,0.0021444731,0.09716201,15,4000000000.0
17592,8.796134294804816e-08,0.9597450000000001,0.23723829,0.00026036776,0.09907919999999999,15,4000000000.0
17593,8.796573245578123e-08,0.9598121,0.23763403,-0.0011549271,0.09996465,15,4000000000.0
17594,8.797012227343113e-08,0.95969176,0.2388966,-0.0025521833,0.10037532,15,4000000000.0
17595,8.797597652951739e-08,0.9592351999999998,0.24189503,-0.0043567983,0.10020744,15,4000000000.0
17596,8.798036577460579e-08,0.9586674999999999,0.24508753,-0.005643599,0.09958348,15,4000000000.0
17597,8.798621679452075e-08,0.957607,0.25051799999999996,-0.0072399243000000005,0.098160855,15,4000000000.0
17598,8.799060571228211e-08,0.9565836,0.25540033,-0.00832857,0.096718,15,4000000000.0
17599,8.799645747239424e-08,0.95491946,0.2628629,-0.009609113,0.09438836,15,4000000000.0
17600,8.800084665605209e-08,0.9534531999999999,0.26907724,-0.010425838,0.09240906,15,4000000000.0
17601,8.800523594713119e-08,0.95180964,0.275729,-0.011107935,0.09028943,15,4000000000.0
17602,8.801108983726087e-08,0.9493640999999999,0.28512725,-0.011793831999999999,0.08732295,15,4000000000.0
17603,8.801547922132203e-08,0.94736254,0.29244906,-0.012132252,0.08504618,15,4000000000.0
17604,8.802133029703182e-08,0.94451237,0.30239362,-0.01234148,0.08200698,15,4000000000.0
17605,8.802571913415858e-08,0.94227237,0.30986655,-0.012314934,0.079756886,15,4000000000.0
17606,8.803010789555123e-08,0.9399784999999999,0.31724495,-0.012131806,0.07755859,15,4000000000.0
17607,8.803595875213994e-08,0.9368950999999999,0.32677397,-0.011649338,0.07473160000000001,15,4000000000.0
17608,8.80403476689954e-08,0.9346098,0.33357614,-0.011115316,0.074022524,15,4000000000.0
17609,8.804620051164422e-08,0.9316707000000001,0.34202725,-0.01018763,0.073962055,15,4000000000.0
17610,8.805058915062766e-08,0.92959726,0.34780023,-0.00934265,0.073916055,15,4000000000.0
17611,8.805644048746856e-08,0.92707545,0.3546154,-0.008038453000000001,0.07385792599999999,15,4000000000.0
17612,8.80608292350746e-08,0.9254100000000001,0.35898843,-0.0069438904000000004,0.07381672,15,4000000000.0
17613,8.806521819973143e-08,0.92397165,0.36267227,-0.005765434399999999,0.07377549,15,4000000000.0
17614,8.807106866809367e-08,0.9224518,0.36644077,-0.0040909234,0.07404831,15,4000000000.0
17615,8.807545753770479e-08,0.92163527,0.36837128,-0.0027781115000000004,0.07442922,15,4000000000.0
17616,8.808131119210642e-08,0.92100304,0.36971197,-0.000983671,0.07502322,15,4000000000.0
17617,8.808570005906168e-08,0.9208799000000001,0.3697803,0.00037209014,0.075527295,15,4000000000.0
17618,8.809008886860674e-08,0.9210569,0.36904696,0.0017176454,0.076082945,15,4000000000.0
17619,8.809594014132543e-08,0.92174715,0.36684337,0.0034665865999999996,0.076896496,15,4000000000.0
17620,8.810032982385408e-08,0.9225886000000001,0.36429915,0.004723718,0.077560134,15,4000000000.0
17621,8.810618216736485e-08,0.9241055,0.35978127,0.0062969555000000005,0.0785166,15,4000000000.0
17622,8.811057216131869e-08,0.9255084000000001,0.35560313,0.007381233399999999,0.07928718,15,4000000000.0
17623,8.811642643407891e-08,0.9276795,0.3490784,0.008674285,0.08037543,15,4000000000.0
17624,8.81208163784739e-08,0.9294927,0.34355035,0.009514143000000001,0.081237175,15,4000000000.0
17625,8.812520590951172e-08,0.9314288000000001,0.33755472,0.010231508,0.08213204,15,4000000000.0
17626,8.813105828157093e-08,0.9341446,0.32896337,0.01098328,0.08335587400000001,15,4000000000.0
17627,8.813544829315523e-08,0.93624115,0.32217526,0.011385348,0.0842807,15,4000000000.0
17628,8.814130059600843e-08,0.9390568000000001,0.31283027,0.0116972895,0.08549199,15,4000000000.0
17629,8.814569072948864e-08,0.9411476999999999,0.30571243,0.011760321,0.086353935,15,4000000000.0
17630,8.815008076388076e-08,0.9431919,0.29860198,0.011676536000000001,0.087151244,15,4000000000.0
17631,8.815593571944663e-08,0.9458066999999999,0.28928465,0.011339627,0.08807019,15,4000000000.0
17632,8.816032602105836e-08,0.94765866,0.28253629999999996,0.010923169,0.088622786,15,4000000000.0
17633,8.816617852141873e-08,0.9499523000000001,0.27401865,0.010160848,0.089141846,15,4000000000.0
17634,8.817056837569712e-08,0.951525,0.26809183,0.009443755,0.08934582,15,4000000000.0
17635,8.817642007362488e-08,0.95340544,0.26094723,0.008312318,0.08935584,15,4000000000.0
17636,8.81808097252399e-08,0.9546440999999999,0.25624050000000004,0.0073462697,0.08916594,15,4000000000.0
17637,8.818519910860828e-08,0.9557292,0.25215828,0.006293481700000001,0.08881249,15,4000000000.0
17638,8.819105342602002e-08,0.9569290000000001,0.24776945,0.004777646,0.08957199,15,4000000000.0
17639,8.819544295169552e-08,0.9576385000000001,0.24532112,0.0035759995,0.09076216,15,4000000000.0
17640,8.820129524613775e-08,0.95832527,0.24323359,0.0019158220000000002,0.09188307,15,4000000000.0
17641,8.820568493009912e-08,0.958642,0.24257234,0.00064709573,0.09235026,15,4000000000.0
17642,8.821007425735992e-08,0.9587857,0.24269320000000003,-0.0006242004499999999,0.09249105,15,4000000000.0
17643,8.821592582961242e-08,0.9587034999999999,0.2440612,-0.0022961525,0.0921704,15,4000000000.0
17644,8.822031502161176e-08,0.95843357,0.24597153,-0.0035132149,0.091562256,15,4000000000.0
17645,8.822616883578832e-08,0.9577928,0.24964672,-0.0050587947,0.09030331,15,4000000000.0
17646,8.823055803152596e-08,0.9571008,0.25319842,-0.0061412733,0.08905275,15,4000000000.0
17647,8.823640992343407e-08,0.9558988000000002,0.25890347,-0.007457841999999999,0.08703680000000001,15,4000000000.0
17648,8.8240798824818e-08,0.9547918,0.26383567,-0.008334938,0.08530821,15,4000000000.0
17649,8.824518748226133e-08,0.95351475,0.26925594,-0.00910571,0.08342743,15,4000000000.0
17650,8.825103839763721e-08,0.9515629999999999,0.27711862,-0.009952490999999999,0.08074281,15,4000000000.0
17651,8.825542743884965e-08,0.9499277,0.28339523,-0.010442475,0.07863127,15,4000000000.0
17652,8.826128088751294e-08,0.9475478,0.292118,-0.010891633000000001,0.075738706,15,4000000000.0
17653,8.826567020879482e-08,0.94563943,0.2988153,-0.011070508,0.07462215400000001,15,4000000000.0
17654,8.827005946181426e-08,0.94365007,0.3055531,-0.011112027,0.074210875,15,4000000000.0
17655,8.827591186312578e-08,0.94091684,0.31445566,-0.0109541,0.07415941,15,4000000000.0
17656,8.82803012011381e-08,0.93884313,0.3209655,-0.010678388,0.074115954,15,4000000000.0
17657,8.828615188534207e-08,0.93610495,0.32927048,-0.010108991,0.07405717,15,4000000000.0
17658,8.829054109490817e-08,0.9341115,0.33512527,-0.009538062,0.074012846,15,4000000000.0
17659,8.82963944154828e-08,0.9315938,0.34230155,-0.008599569,0.07395076,15,4000000000.0
17660,8.830078356383551e-08,0.9298513,0.34712854,-0.0077751107,0.073905565,15,4000000000.0
17661,8.830517274470974e-08,0.928266,0.3514191,-0.00685903,0.07386115,15,4000000000.0
17662,8.831102449722337e-08,0.9264408000000002,0.35622317,-0.005515776,0.07380298,15,4000000000.0
17663,8.831541381015818e-08,0.9253174000000001,0.35908845,-0.0044334442,0.073763356,15,4000000000.0
17664,8.832126431484799e-08,0.92418134,0.3618659,-0.0029170967,0.07371158,15,4000000000.0
17665,8.832565343047211e-08,0.92361677,0.36314067,-0.0017426292000000002,0.07367677,15,4000000000.0
17666,8.833004258400848e-08,0.92330706,0.36370817,-0.0005526361599999999,0.07364680000000001,15,4000000000.0
17667,8.833589602541198e-08,0.9232945,0.3633593,0.0010333048,0.07360872,15,4000000000.0
17668,8.834028526164759e-08,0.9235813,0.3622764,0.0022030395999999997,0.073588446,15,4000000000.0
17669,8.834613737778777e-08,0.9243427,0.35976675,0.0037099365000000002,0.07356655599999999,15,4000000000.0
17670,8.835052729643953e-08,0.9251809000000001,0.35711643,0.004783335,0.07355602,15,4000000000.0
17671,8.835637843081957e-08,0.9266211,0.35262459999999995,0.006113988000000001,0.07354953,15,4000000000.0
17672,8.836076767990973e-08,0.9279165,0.34858963,0.0070219836,0.074329756,15,4000000000.0
17673,8.836515690376381e-08,0.9293705,0.34403914,0.007840836,0.07559599,15,4000000000.0
17674,8.837101057165974e-08,0.9315126,0.3372657,0.008778033000000001,0.07753552,15,4000000000.0
17675,8.837539983121727e-08,0.93323696,0.33173907,0.009354264000000001,0.07914859,15,4000000000.0
17676,8.83812524998935e-08,0.93564373,0.3239018,0.009941676,0.081447706,15,4000000000.0
17677,8.838564238739088e-08,0.93749577,0.31776544,0.010240325,0.083236955,15,4000000000.0
17678,8.839003180723158e-08,0.9393604,0.31149188,0.010413735,0.08502512400000001,15,4000000000.0
17679,8.839588330826039e-08,0.9418254999999999,0.30304685,0.010447765,0.08731885,15,4000000000.0
17680,8.840027312052127e-08,0.943632,0.29675009999999996,0.01032572,0.08889914,15,4000000000.0
17681,8.840612756734647e-08,0.9459478000000001,0.28854972,0.009969975,0.0907227,15,4000000000.0
17682,8.841051749022162e-08,0.94759274,0.28264534,0.009563422,0.09181939,15,4000000000.0
17683,8.841637043753268e-08,0.9496370000000001,0.27523509999999995,0.008845393,0.09285304,15,4000000000.0
17684,8.842075974079938e-08,0.95104307,0.27011093,0.008184047,0.09432636,15,4000000000.0
17685,8.842514914882059e-08,0.9523290000000001,0.26542652,0.007426655999999999,0.09676181,15,4000000000.0
17686,8.843100016235031e-08,0.95384246,0.25996175,0.0062844097,0.09941847,15,4000000000.0
17687,8.843538951953207e-08,0.9548184000000001,0.25650975,0.005341849300000001,0.10091989,15,4000000000.0
17688,8.844124302469559e-08,0.9558964,0.2528469,0.003992744,0.10222779,15,4000000000.0
17689,8.844563240392054e-08,0.95653105,0.25084665,0.0029280534999999996,0.10266665,15,4000000000.0
17690,8.845002188636848e-08,0.95701236,0.24951157,0.0018322169,0.1026527,15,4000000000.0
17691,8.845587463560221e-08,0.95740974,0.24878965,0.0003455611,0.10195876,15,4000000000.0
17692,8.846026371472933e-08,0.95752037,0.24904749,-0.0007710948,0.10097252599999999,15,4000000000.0
17693,8.84661143783622e-08,0.95741403,0.2504458,-0.0022366678,0.09910812,15,4000000000.0
17694,8.847050361361377e-08,0.9571415999999999,0.2522664,-0.0033020214,0.09735903,15,4000000000.0
17695,8.847635734796127e-08,0.9565199000000001,0.25567687,-0.004653333,0.09464539999999999,15,4000000000.0
17696,8.848074677136063e-08,0.95586103,0.25892726,-0.005599005600000001,0.09238451,15,4000000000.0
17697,8.848513608722752e-08,0.95503944,0.26272532,-0.0064742947,0.08997687,15,4000000000.0
17698,8.849098914294918e-08,0.9536979,0.26855722,-0.0075144214,0.08659617,15,4000000000.0
17699,8.849537847540789e-08,0.9525158000000001,0.2734341,-0.008187365,0.08397426,15,4000000000.0
17700,8.850122966940651e-08,0.9507224,0.28048944,-0.0089269085,0.08040809,15,4000000000.0
17701,8.850561897822922e-08,0.94922924,0.2861121,-0.009355263,0.077701546,15,4000000000.0
17702,8.851000846671467e-08,0.9476254000000001,0.29194075,-0.009669755,0.07498266,15,4000000000.0
17703,8.851586140589575e-08,0.94534504,0.29990852,-0.009906172,0.07424062,15,4000000000.0
17704,8.85202503829946e-08,0.9435549000000001,0.3059358,-0.009943978000000001,0.07420525,15,4000000000.0
17705,8.852610303459825e-08,0.9411037,0.31390432,-0.009808246,0.07415217,15,4000000000.0
17706,8.853049227788627e-08,0.9392492,0.31973624,-0.009568947,0.07410952,15,4000000000.0
17707,8.853634309763651e-08,0.93680507,0.32718658,-0.009072958,0.074049115,15,4000000000.0
17708,8.854073201504961e-08,0.9350272,0.33244792,-0.008574473,0.074003175,15,4000000000.0
17709,8.854512102817988e-08,0.9333267,0.33736056,-0.007974613,0.07395882,15,4000000000.0
17710,8.855097419439529e-08,0.9312246,0.34327257,-0.0070302715,0.0738983,15,4000000000.0
17711,8.855536367180497e-08,0.9298036,0.34716147,-0.006225343299999999,0.07385389,15,4000000000.0
17712,8.856121704727226e-08,0.9281587,0.35153836,-0.005041998,0.0737965,15,4000000000.0
17713,8.856560665669758e-08,0.9271372999999999,0.35416698,-0.004086277,0.07375527,15,4000000000.0
17714,8.85714574059647e-08,0.92608815,0.35674554,-0.0027435783,0.07370672,15,4000000000.0
17715,8.85758466981664e-08,0.9255496999999999,0.35795948,-0.0017004095000000001,0.07367029,15,4000000000.0
17716,8.858023580091318e-08,0.9252326999999999,0.35854159999999996,-0.0006404193700000001,0.07364194,15,4000000000.0
17717,8.858608874150544e-08,0.9251593000000001,0.35832729999999996,0.00077751256,0.073607095,15,4000000000.0
17718,8.859047820663108e-08,0.9253643,0.35742809999999997,0.0018279185000000002,0.07358602,15,4000000000.0
17719,8.859633142877666e-08,0.92597306,0.35526696,0.003187835,0.07356494,15,4000000000.0
17720,8.860072077366166e-08,0.92666864,0.352951,0.0041616145,0.07355602,15,4000000000.0
17721,8.860511054287369e-08,0.92755455,0.35006917,0.0050833877,0.073550336,15,4000000000.0
17722,8.861096189528503e-08,0.9290031999999999,0.34540945,0.006212663,0.07418434,15,4000000000.0
17723,8.861535137007883e-08,0.93026656,0.3413542,0.006972509399999999,0.07456056,15,4000000000.0
17724,8.862120520321231e-08,0.9321478000000001,0.33529165,0.007852685,0.07488154,15,4000000000.0
17725,8.862559502625182e-08,0.9336778,0.33032495,0.008402982,0.07497867,15,4000000000.0
17726,8.863144836930393e-08,0.93583375,0.32325464,0.008978368,0.07489587,15,4000000000.0
17727,8.863583771993653e-08,0.93750817,0.31769907,0.009284691,0.07706389999999999,15,4000000000.0
17728,8.864022724087213e-08,0.93920773,0.31199938,0.009479804,0.07937819,15,4000000000.0
17729,8.864607793629141e-08,0.9414752000000001,0.30429643,0.009563483000000001,0.0824909,15,4000000000.0
17730,8.865046729513345e-08,0.94315237,0.29852736,0.009493245,0.08476011,15,4000000000.0
17731,8.865632055821882e-08,0.94532204,0.29097829999999997,0.009224176,0.08755979,15,4000000000.0
17732,8.866070978864798e-08,0.9468777,0.28551309999999996,0.008894299,0.08941259,15,4000000000.0
17733,8.866509925100851e-08,0.9483556000000001,0.2802878,0.008459109,0.09098416599999999,15,4000000000.0
17734,8.867095278902814e-08,0.9501838,0.2738007,0.0077244663,0.092568465,15,4000000000.0
17735,8.867534233459109e-08,0.9514331,0.2693719,0.0070666433,0.09333585,15,4000000000.0
17736,8.868119323571984e-08,0.95291847,0.26414958,0.0060625877,0.09731734,15,4000000000.0
17737,8.8685582588854e-08,0.9538873,0.260803,0.0052257227,0.10008821,15,4000000000.0
17738,8.869143544631988e-08,0.95497274,0.2571779,0.0040174434,0.103043996,15,4000000000.0
