,# t (s),mx (),my (),mz (),MaxAngle (rad),phi (degree),f_RF (GHz)
259291,1.2964551127254151e-06,-0.5049117000000001,-0.8562079,-0.0050282557,0.11328445,240,3000000000.0
259292,1.2964609631773856e-06,-0.5009587000000001,-0.85852975,-0.005731015,0.11369499,240,3000000000.0
259293,1.2964653525224545e-06,-0.49768206,-0.8604354,-0.0061548096,0.11356146,240,3000000000.0
259294,1.2964712062511685e-06,-0.49298993,-0.8631331,-0.00657314,0.112814195,240,3000000000.0
259295,1.29647559546525e-06,-0.48929706,-0.8652306000000001,-0.0067728837,0.11188595,240,3000000000.0
259296,1.2964814481800805e-06,-0.48424179999999994,-0.86806506,-0.006885031999999999,0.11027826,240,3000000000.0
259297,1.2964858374542385e-06,-0.48042306,-0.8701783000000001,-0.0068541938,0.10889672,240,3000000000.0
259298,1.2964902267493685e-06,-0.47664124,-0.87224764,-0.0067271944,0.107457474,240,3000000000.0
259299,1.2964960779024984e-06,-0.471749,-0.87489116,-0.0064148847,0.105594635,240,3000000000.0
259300,1.296500467655802e-06,-0.46825665,-0.8767559000000001,-0.006080042,0.10434025,240,3000000000.0
259301,1.296506321359775e-06,-0.46392745,-0.8790425999999999,-0.0055120713,0.10297560000000001,240,3000000000.0
259302,1.2965107104885649e-06,-0.46098298,-0.8805838,-0.005005401,0.10224298,240,3000000000.0
259303,1.2965151000554594e-06,-0.45833900000000005,-0.88195926,-0.004439343,0.10179231,240,3000000000.0
259304,1.2965209531795095e-06,-0.45533636,-0.8835143,-0.0036092182,0.10165144,240,3000000000.0
259305,1.29652534270694e-06,-0.45350969999999996,-0.88445926,-0.0029437186,0.10188378,240,3000000000.0
259306,1.296531193915061e-06,-0.451676,-0.8854131,-0.0020200660999999996,0.1026143,240,3000000000.0
259307,1.2965355830831208e-06,-0.45076495,-0.8858954,-0.0013141695000000002,0.10343959,240,3000000000.0
259308,1.2965414359655664e-06,-0.4501749,-0.88622737,-0.0003764761,0.10483809599999999,240,3000000000.0
259309,1.296545824577736e-06,-0.4501945,-0.88624686,0.00030998167,0.10605172,240,3000000000.0
259310,1.29655021305337e-06,-0.4505971,-0.8860754999999999,0.0009707407400000001,0.10735239,240,3000000000.0
259311,1.296556065620077e-06,-0.45169777,-0.8855636999999998,0.0017954897,0.109125175,240,3000000000.0
259312,1.2965604538189178e-06,-0.45291388,-0.88498074,0.0023602934,0.11040817,240,3000000000.0
259313,1.2965663038044736e-06,-0.4549991,-0.883962,0.0030274063,0.11194466,240,3000000000.0
259314,1.2965706923480018e-06,-0.45686635,-0.8830353999999999,0.0034552393,0.11289148,240,3000000000.0
259315,1.2965750811273376e-06,-0.45895119999999995,-0.8819884,0.0038151820000000003,0.11360196,240,3000000000.0
259316,1.2965809341601878e-06,-0.46199933,-0.8804364,0.004183219,0.11409567,240,3000000000.0
259317,1.2965853230754323e-06,-0.4644308,-0.8791818000000001,0.0043722726,0.11407892,240,3000000000.0
259318,1.2965911755948635e-06,-0.46778578,-0.8774271999999999,0.004507015,0.113498844,240,3000000000.0
259319,1.296595564399499e-06,-0.47033098,-0.8760792,0.0045209844,0.112643585,240,3000000000.0
259320,1.2966014142837722e-06,-0.47368420000000006,-0.8742806000000001,0.0044276463,0.110986575,240,3000000000.0
259321,1.2966058029563551e-06,-0.47611997,-0.87295836,0.0042781457,0.109412126,240,3000000000.0
259322,1.2966101916209688e-06,-0.47844719999999996,-0.87168294,0.0040656477,0.10762629,240,3000000000.0
259323,1.2966160434007307e-06,-0.48132554,-0.8700892,0.0036941785,0.10505773,240,3000000000.0
259324,1.2966204314362195e-06,-0.48327848,-0.8689975000000001,0.0033580705,0.10311061,240,3000000000.0
259325,1.2966262830854205e-06,-0.4855639,-0.8677098,0.0028470390999999996,0.10309497,240,3000000000.0
259326,1.296630671230649e-06,-0.4870143,-0.86688685,0.002426948,0.10351634,240,3000000000.0
259327,1.2966350597825015e-06,-0.48822352,-0.8661975000000001,0.0019843732000000003,0.10361205,240,3000000000.0
259328,1.2966409089520228e-06,-0.48944499999999996,-0.8654982,0.0013741470999999999,0.10325239,240,3000000000.0
259329,1.2966452972023038e-06,-0.49006382,-0.8651429,0.0009119515300000001,0.10263466,240,3000000000.0
259330,1.2966511500115955e-06,-0.49049449999999994,-0.86489516,0.0003052349,0.10138148,240,3000000000.0
259331,1.2966555391589129e-06,-0.49052959999999995,-0.86487496,-0.00013233117,0.100138895,240,3000000000.0
259332,1.2966613919547845e-06,-0.49021295,-0.8650563,-0.0006787991,0.09921589,240,3000000000.0
259333,1.2966657810088187e-06,-0.48972252,-0.8653368,-0.0010523701,0.100949466,240,3000000000.0
259334,1.2966701701618051e-06,-0.48903584,-0.865728,-0.0013884992000000001,0.10297966,240,3000000000.0
259335,1.2966760202394965e-06,-0.48785332,-0.86639816,-0.0017699704000000002,0.105989195,240,3000000000.0
259336,1.2966804089294866e-06,-0.48679736,-0.86699307,-0.0020012301,0.10833532,240,3000000000.0
259337,1.2966862604999692e-06,-0.48521498,-0.867878,-0.0022310612,0.11137068,240,3000000000.0
259338,1.2966906493927858e-06,-0.48393357,-0.8685889000000001,-0.002342397,0.11342568,240,3000000000.0
259339,1.2966950389772615e-06,-0.48260328,-0.8693216999999999,-0.002400723,0.11516967,240,3000000000.0
259340,1.2967008924570309e-06,-0.48080406,-0.87030387,-0.0023968334,0.11685402,240,3000000000.0
259341,1.2967052816625394e-06,-0.47947323,-0.87102354,-0.0023345998,0.117545225,240,3000000000.0
259342,1.2967111322668414e-06,-0.47777635,-0.87193215,-0.0021773255,0.11763972,240,3000000000.0
259343,1.2967155215458118e-06,-0.47659463,-0.87255853,-0.0020080023,0.11709304,240,3000000000.0
259344,1.296721375066448e-06,-0.47518545,-0.87329763,-0.0017217789,0.11561436,240,3000000000.0
259345,1.296725764755453e-06,-0.47428045,-0.87376666,-0.0014682463,0.11403754,240,3000000000.0
259346,1.296730153812495e-06,-0.47352514,-0.87415355,-0.0011875378,0.112159476,240,3000000000.0
259347,1.2967360076655742e-06,-0.47277412,-0.8745308,-0.0007810939,0.109377734,240,3000000000.0
