t	mx	my	mz	MaxAngle	phi	f_RF
3.000818973207771e-10	0.97832745	-0.022899726	-0.0027534992	0.023701064	0	3000000000.0
3.0512143558219004e-10	0.9773827	-0.020739827	-0.0032593186	0.023931336	0	3000000000.0
3.1016106185625886e-10	0.97651875	-0.018251771	-0.0037270484	0.024186537	0	3000000000.0
3.1503253123539796e-10	0.9757789	-0.015563521	-0.0041361772	0.024370681	0	3000000000.0
3.2007196222111127e-10	0.975128	-0.012522955	-0.004508705	0.024565581	0	3000000000.0
3.2511118441409043e-10	0.9746064	-0.009255515	-0.004824266	0.024652783	0	3000000000.0
3.3015066766493073e-10	0.9742226	-0.005800858	-0.005078519	0.024614066	0	3000000000.0
3.350222567404097e-10	0.9739863	-0.0023228547	-0.0052629868	0.024517002	0	3000000000.0
3.400617711840626e-10	0.9738804	0.0013762108	-0.005388414	0.024563156	0	3000000000.0
3.4510142609386743e-10	0.9739096	0.0051347367	-0.0054464983	0.02496992	0	3000000000.0
3.5014128434978783e-10	0.97406393	0.008908471	-0.0054375255	0.025268933	0	3000000000.0
3.5501332609665736e-10	0.97431916	0.012529427	-0.0053663873	0.025529444	0	3000000000.0
3.6005367217561537e-10	0.9746764	0.01620526	-0.0052304636	0.025694694	0	3000000000.0
3.6509420438677766e-10	0.9751093	0.01976821	-0.0050343587	0.025583094	0	3000000000.0
3.7013455324899416e-10	0.97559804	0.023177719	-0.0047821053	0.02536547	0	3000000000.0
3.7500710892512556e-10	0.9761039	0.026292287	-0.004489237	0.025214616	0	3000000000.0
3.8004760552614837e-10	0.97664255	0.029292272	-0.004140569	0.025212253	0	3000000000.0
3.8508816250592685e-10	0.9771785	0.03203497	-0.003750862	0.025351364	0	3000000000.0
3.90128697390305e-10	0.9776951	0.034491953	-0.0033259015	0.025492059	0	3000000000.0
3.950016630949779e-10	0.97816306	0.03657267	-0.0028871717	0.02550141	0	3000000000.0
4.000426856016226e-10	0.9786037	0.03840073	-0.0024104074	0.025292512	0	3000000000.0
4.0508343941363176e-10	0.9789919	0.03988328	-0.0019165234	0.02485027	0	3000000000.0
4.101240612112755e-10	0.9793224	0.04100934	-0.0014117481	0.024270188	0	3000000000.0
4.1516493032429164e-10	0.97959214	0.041772712	-0.0009022263	0.023751313	0	3000000000.0
4.2003795424435455e-10	0.97979444	0.042164415	-0.0004108613	0.023610348	0	3000000000.0
4.2507918360397435e-10	0.97994393	0.042214412	9.057784e-05	0.023539549	0	3000000000.0
4.3012048763589917e-10	0.98003376	0.041910533	0.0005795687	0.023701064	0	3000000000.0
4.3516202302883966e-10	0.98006576	0.04126431	0.0010509711	0.02386898	0	3000000000.0
4.4003549904547956e-10	0.98004293	0.04032861	0.0014854517	0.024018357	0	3000000000.0
4.4507697089130197e-10	0.9799646	0.03905707	0.0019087716	0.024154473	0	3000000000.0
4.501185516415468e-10	0.9798307	0.037498157	0.002301699	0.024245614	0	3000000000.0
4.551604302553744e-10	0.9796411	0.035675988	0.0026608505	0.024720395	0	3000000000.0
4.6003427055912075e-10	0.97940457	0.033689186	0.0029731581	0.025069987	0	3000000000.0
4.6507630669002144e-10	0.9791038	0.031428054	0.0032577883	0.02527129	0	3000000000.0
4.701186817980927e-10	0.9787459	0.028986761	0.0035013794	0.025316069	0	3000000000.0
4.751610119199018e-10	0.978331	0.02639613	0.0037024221	0.025205156	0	3000000000.0
4.800352722793052e-10	0.97787637	0.02377932	0.0038553874	0.024989013	0	3000000000.0
4.850747769172799e-10	0.97735345	0.02098824	0.0039703036	0.025325486	0	3000000000.0
4.901100898069086e-10	0.9767807	0.018143784	0.004041265	0.025552785	0	3000000000.0
4.951451928237879e-10	0.97616345	0.015274847	0.004068953	0.025468664	0	3000000000.0
5.000132058495175e-10	0.9755323	0.012506209	0.004055588	0.025103254	0	3000000000.0
