t	mx	my	mz	MaxAngle	phi	f_RF
1.3803776593414783e-08	0.8492815	0.51125145	0.006425789	0.08998085	30	5000000000.0
1.3809627133278556e-08	0.8516681	0.5070622	0.0050943494	0.09100122	30	5000000000.0
1.3814016308131977e-08	0.8530587	0.50459003	0.0039763656	0.09176541	30	5000000000.0
1.3819869395966411e-08	0.85433894	0.5022869	0.0023665216	0.09274047	30	5000000000.0
1.3824258565009901e-08	0.85484916	0.50135326	0.0010996807	0.09342087	30	5000000000.0
1.3828647804513641e-08	0.85496396	0.50112444	-0.00019163273	0.094041795	30	5000000000.0
1.3834501111748932e-08	0.854499	0.50192565	-0.0019091046	0.09476139	30	5000000000.0
1.383889031505509e-08	0.8536922	0.5033427	-0.0031615715	0.095212616	30	5000000000.0
1.3844741177991893e-08	0.85202724	0.506268	-0.0047382265	0.095686674	30	5000000000.0
1.3849129932423581e-08	0.8503591	0.50918394	-0.005821645	0.0959527	30	5000000000.0
1.3853518797933953e-08	0.84835845	0.51265544	-0.0067965887	0.09614226	30	5000000000.0
1.3859370395956335e-08	0.84522754	0.5180275	-0.007895377	0.096287444	30	5000000000.0
1.3863758867245158e-08	0.8425803	0.5225107	-0.008547878	0.0963203	30	5000000000.0
1.3869611285725888e-08	0.83873445	0.5289276	-0.009165112	0.096275665	30	5000000000.0
1.3873999790111491e-08	0.8356788	0.5339462	-0.009426555	0.09617951	30	5000000000.0
1.3879849240403697e-08	0.8314816	0.5407271	-0.009496877	0.09597136	30	5000000000.0
1.3884237605745719e-08	0.8283159	0.54575676	-0.009339493	0.0957559	30	5000000000.0
1.3888626528387271e-08	0.8252039	0.5506324	-0.009004818	0.09549245	30	5000000000.0
1.3894478564449672e-08	0.82124585	0.5567366	-0.008294171	0.095056996	30	5000000000.0
1.3898867097293041e-08	0.8185009	0.56090784	-0.007576047	0.09466874	30	5000000000.0
1.3904720089530729e-08	0.81524795	0.5657856	-0.0063970825	0.09406527	30	5000000000.0
1.390910867480999e-08	0.8131839	0.56884444	-0.0053688884	0.09354857	30	5000000000.0
