t	mx	my	mz	MaxAngle	phi	f_RF
1.0057910157364428e-09	0.14224286	0.9840578	-0.037035763	0.10640363	75	3000000000.0
1.0101570398254446e-09	0.120920286	0.9863732	-0.026211675	0.094364956	75	3000000000.0
1.0159790747950854e-09	0.104767345	0.9876742	-0.009948969	0.077557825	75	3000000000.0
1.0203456712230478e-09	0.10259179	0.9877444	0.0027260806	0.06862871	75	3000000000.0
1.0261693785901361e-09	0.112909175	0.98681575	0.018942153	0.06931542	75	3000000000.0
1.030535774466148e-09	0.12979877	0.98515314	0.029729856	0.082498856	75	3000000000.0
1.0363572126591515e-09	0.16242547	0.9810564	0.041192353	0.10776658	75	3000000000.0
1.040723534233434e-09	0.19248205	0.97617334	0.047014713	0.120888926	75	3000000000.0
1.0450895646846008e-09	0.22528583	0.96958005	0.05012075	0.12510684	75	3000000000.0
1.0509098615948264e-09	0.269872	0.9584198	0.04982933	0.11854328	75	3000000000.0
1.0552754838948546e-09	0.30145097	0.9489149	0.046361882	0.10579972	75	3000000000.0
1.0610978271915231e-09	0.33783552	0.9362269	0.037864543	0.08932845	75	3000000000.0
1.0654635628322566e-09	0.35906637	0.9279143	0.029110525	0.08476081	75	3000000000.0
1.0712863430221006e-09	0.3775308	0.92009294	0.015252716	0.073565744	75	3000000000.0
1.075651913155077e-09	0.3833146	0.91749847	0.004006342	0.07203168	75	3000000000.0
1.080017469642198e-09	0.38201705	0.9180278	-0.0072723995	0.0668972	75	3000000000.0
1.0858373895516702e-09	0.36963058	0.9233672	-0.021287385	0.067004114	75	3000000000.0
1.0902034647417675e-09	0.3530343	0.930218	-0.03029503	0.074635744	75	3000000000.0
1.0960248007876623e-09	0.32284555	0.94170064	-0.039384857	0.08360749	75	3000000000.0
1.100391165273069e-09	0.29573774	0.9509419	-0.04355407	0.08895417	75	3000000000.0
1.1062150229829124e-09	0.25648507	0.9625736	-0.045201767	0.10159504	75	3000000000.0
1.1105836777448672e-09	0.22690335	0.9700033	-0.043462608	0.10969343	75	3000000000.0
1.1164069592837503e-09	0.19054766	0.9775909	-0.037445202	0.11708079	75	3000000000.0
1.120774965983833e-09	0.16763325	0.98150223	-0.030540565	0.11942301	75	3000000000.0
1.1251425319234675e-09	0.1499202	0.98405576	-0.022048905	0.118572	75	3000000000.0
1.1309644192390543e-09	0.13599697	0.9857459	-0.009138747	0.11188969	75	3000000000.0
1.135330850087765e-09	0.13347574	0.9859814	0.0010160034	0.102764316	75	3000000000.0
1.141153558313874e-09	0.14073676	0.9850708	0.014108978	0.08657687	75	3000000000.0
1.1455191573211983e-09	0.15358652	0.98340064	0.022892162	0.076225534	75	3000000000.0
1.1513402820598043e-09	0.17898187	0.9795903	0.032333124	0.07879121	75	3000000000.0
1.1557068653270078e-09	0.20267978	0.9753661	0.03723242	0.07975015	75	3000000000.0
1.160074293336482e-09	0.2287815	0.96992636	0.03998052	0.08286332	75	3000000000.0
1.1658973393196572e-09	0.26462895	0.96104294	0.040109176	0.09113362	75	3000000000.0
1.1702666969366703e-09	0.2903107	0.9536183	0.03759456	0.10283111	75	3000000000.0
1.176093269010381e-09	0.32027385	0.94375765	0.031099604	0.115901805	75	3000000000.0
1.1804632031408336e-09	0.33804813	0.9372487	0.024273757	0.121437795	75	3000000000.0
1.186290320180576e-09	0.35392234	0.93096	0.013347008	0.11952004	75	3000000000.0
1.1906604451509672e-09	0.35934228	0.92866075	0.004403321	0.11315731	75	3000000000.0
1.1950309127236879e-09	0.35902584	0.9287082	-0.0046216054	0.102329955	75	3000000000.0
1.200856232976261e-09	0.34995613	0.93233407	-0.015915565	0.08376366	75	3000000000.0
1.2052269708573402e-09	0.3372217	0.9373223	-0.023242315	0.07181519	75	3000000000.0
1.2110545324678704e-09	0.31368372	0.9459962	-0.030745534	0.06745307	75	3000000000.0
1.2154247144409063e-09	0.29236314	0.953194	-0.03429958	0.07561493	75	3000000000.0
1.221252823064801e-09	0.2612705	0.96254075	-0.03595434	0.09496715	75	3000000000.0
1.2256229585633615e-09	0.23766616	0.96871614	-0.034833953	0.10741189	75	3000000000.0
1.2314480949003227e-09	0.20837696	0.97525805	-0.030376691	0.113390386	75	3000000000.0
1.235817357868828e-09	0.18967329	0.9787676	-0.025095178	0.11505758	75	3000000000.0
1.2401868861814603e-09	0.1749613	0.981137	-0.018503575	0.11977071	75	3000000000.0
1.246011158541952e-09	0.16290651	0.98276556	-0.008361917	0.12009901	75	3000000000.0
1.2503795518824592e-09	0.16011536	0.98302716	-0.00030502476	0.11664218	75	3000000000.0
