# t (s)	mx ()	my ()	mz ()	MaxAngle (rad)	phi (degree)	f_RF (GHz)
3.3000261220656643e-09	0.97337854	0.010184812	0.005311651	0.02481186	0	4.5e+09
3.3050547848352037e-09	0.97339964	0.0063376045	0.005578923	0.02492452	0	4.5e+09
3.310083512421412e-09	0.9734063	0.0023654716	0.005699282	0.025029533	0	4.5e+09
3.3151122204109285e-09	0.9733972	-0.0016263962	0.0056684865	0.025138848	0	4.5e+09
3.3201409225954322e-09	0.97337264	-0.0055315075	0.0054860604	0.025240608	0	4.5e+09
3.3250019789995397e-09	0.9733361	-0.0091250455	0.0051686657	0.025325486	0	4.5e+09
3.330030826528715e-09	0.97328836	-0.012556393	0.004701166	0.025400696	0	4.5e+09
3.335059549011309e-09	0.9732355	-0.01560264	0.0041025486	0.025463982	0	4.5e+09
3.3400884596561716e-09	0.97318256	-0.018177712	0.0033865548	0.02550141	0	4.5e+09
3.3451173064512073e-09	0.9731354	-0.0202062	0.0025699907	0.02551777	0	4.5e+09
3.3501461054240975e-09	0.9730991	-0.021625768	0.0016722308	0.025515432	0	4.5e+09
3.355007262562172e-09	0.97307813	-0.022374153	0.0007474188	0.025492059	0	4.5e+09
3.3600361556565654e-09	0.97307366	-0.022471547	-0.00024576607	0.025452275	0	4.5e+09
3.365064966519197e-09	0.9730874	-0.021865081	-0.0012520768	0.025384264	0	4.5e+09
3.3700936887082636e-09	0.9731184	-0.020556092	-0.0022467882	0.025297225	0	4.5e+09
3.3751223976117982e-09	0.97316337	-0.018563205	-0.0032052535	0.025198061	0	4.5e+09
3.380151257380995e-09	0.9732174	-0.015922002	-0.004103489	0.025077121	0	4.5e+09
3.3850124298367356e-09	0.9732728	-0.012801464	-0.004893056	0.02496037	0	4.5e+09
3.3900413000099675e-09	0.9733261	-0.00905155	-0.005607951	0.024819065	0	4.5e+09
3.3950701921384945e-09	0.9733688	-0.0048510297	-0.006200608	0.024681782	0	4.5e+09
3.400098932067909e-09	0.9733944	-0.00029296556	-0.006654904	0.024727628	0	4.5e+09
3.4051277849869642e-09	0.97339773	0.004519922	-0.0069578756	0.024862261	0	4.5e+09
3.4101566388887764e-09	0.9733755	0.009476879	-0.007099968	0.024996167	0	4.5e+09
3.4150176943416497e-09	0.97332877	0.014296546	-0.0070788795	0.025131734	0	4.5e+09
3.420046494964607e-09	0.97325563	0.019196646	-0.0068911673	0.025266573	0	4.5e+09
3.425075170230349e-09	0.97316116	0.023892656	-0.0065365992	0.025396	0	4.5e+09
3.4301038541934305e-09	0.97305137	0.028269812	-0.0060209306	0.02551777	0	4.5e+09
3.4351325824882435e-09	0.97293425	0.032219023	-0.0053537423	0.025622675	0	4.5e+09
3.4401613772333263e-09	0.97281873	0.035639547	-0.004548252	0.02571093	0	4.5e+09
3.4450224916391273e-09	0.97271717	0.038358796	-0.0036537354	0.025773454	0	4.5e+09
3.450051151637041e-09	0.97263134	0.040489275	-0.0026275222	0.025812743	0	4.5e+09
3.4550798892228706e-09	0.97257245	0.041863926	-0.0015205934	0.025828904	0	4.5e+09
3.4601085334697793e-09	0.97254586	0.042436514	-0.00035720432	0.025808126	0	4.5e+09
3.4651372780388273e-09	0.97255445	0.042178452	0.0008368903	0.025761886	0	4.5e+09
3.4701658605685903e-09	0.9725982	0.04107964	0.0020348188	0.025687734	0	4.5e+09
3.4750267045024036e-09	0.9726706	0.039226416	0.003170882	0.025587754	0	4.5e+09
3.480055365419399e-09	0.97277087	0.03651749	0.004297216	0.025454616	0	4.5e+09
3.4850839965771996e-09	0.9728883	0.033048775	0.0053478093	0.025301937	0	4.5e+09
3.4901124935265743e-09	0.9730125	0.028883958	0.0062977737	0.025134105	0	4.5e+09
3.4951409039366835e-09	0.97313225	0.024103308	0.0071242116	0.024946036	0	4.5e+09
3.500001747154386e-09	0.97323304	0.018986091	0.0077864863	0.02475654	0	4.5e+09
3.5050301781428954e-09	0.97331166	0.013284915	0.008313236	0.024674537	0	4.5e+09
3.5100586114144486e-09	0.9733562	0.0072873146	0.008664953	0.024809457	0	4.5e+09
3.515087044566511e-09	0.973361	0.001121042	0.008831197	0.024950815	0	4.5e+09
3.5201152783119127e-09	0.97332376	-0.005080211	0.008805545	0.025089003	0	4.5e+09
3.5251433906548744e-09	0.97324616	-0.0111803645	0.008585785	0.025221707	0	4.5e+09
3.530003853846719e-09	0.9731373	-0.01685345	0.008190757	0.025351364	0	4.5e+09
3.53503200086786e-09	0.9729979	-0.022361958	0.0075993175	0.025475685	0	4.5e+09
3.5400601913133433e-09	0.97284234	-0.027379243	0.0068323268	0.025592413	0	4.5e+09
3.5450883830520235e-09	0.97268355	-0.031788096	0.005904213	0.025697015	0	4.5e+09
3.5501164628826124e-09	0.97253466	-0.035483155	0.004833156	0.02578733	0	4.5e+09
3.5551445291415204e-09	0.9724092	-0.038373504	0.003640647	0.02585889	0	4.5e+09
3.5600050719069708e-09	0.9723208	-0.0403323	0.0023953507	0.025907254	0	4.5e+09
3.5650330490893207e-09	0.9722719	-0.04143929	0.0010374911	0.025932552	0	4.5e+09
3.5700610273034717e-09	0.97227144	-0.041574292	-0.00036293175	0.025932552	0	4.5e+09
3.5750889351591026e-09	0.9723209	-0.040720064	-0.0017760777	0.025907254	0	4.5e+09
3.580116862770766e-09	0.97241664	-0.038880367	-0.0031715562	0.025849666	0	4.5e+09
3.585144760749713e-09	0.97255164	-0.03608016	-0.0045189997	0.0257642	0	4.5e+09
3.590005155556068e-09	0.9727084	-0.03250315	-0.00574803	0.025659872	0	4.5e+09
3.595033042654862e-09	0.9728845	-0.027966755	-0.0069158366	0.02552711	0	4.5e+09
3.6000607332669327e-09	0.9730588	-0.022664104	-0.007952222	0.02537017	0	4.5e+09
3.605088499347896e-09	0.9732149	-0.016697118	-0.00883344	0.025190964	0	4.5e+09
3.6101162419747884e-09	0.9733374	-0.01018374	-0.00953875	0.025000937	0	4.5e+09
3.6151440603719665e-09	0.9734129	-0.0032549712	-0.010051007	0.024843073	0	4.5e+09
3.620004321019308e-09	0.9734318	0.0037044713	-0.010350241	0.025012856	0	4.5e+09
3.6250320929920254e-09	0.9733902	0.011029201	-0.010448355	0.025188597	0	4.5e+09
3.6300598355020825e-09	0.9732858	0.018329414	-0.010327008	0.025353717	0	4.5e+09
3.6350876062321596e-09	0.9731232	0.025450306	-0.009986314	0.025510758	0	4.5e+09
3.6401153992007994e-09	0.97291225	0.03223921	-0.009431083	0.025655227	0	4.5e+09
3.6451431705862985e-09	0.9726665	0.038548965	-0.008670749	0.025780391	0	4.5e+09
3.650003500663027e-09	0.97241235	0.044063058	-0.00775379	0.025881931	0	4.5e+09
3.655031162145556e-09	0.97215104	0.04903813	-0.0066345674	0.0259716	0	4.5e+09
3.6600589741155135e-09	0.9719106	0.05316107	-0.0053633004	0.026028918	0	4.5e+09
3.665086785480686e-09	0.9717096	0.056336183	-0.0039652153	0.026065536	0	4.5e+09
3.6701146136447355e-09	0.97156405	0.058486897	-0.0024683909	0.026074683	0	4.5e+09
3.6751424740737738e-09	0.9714855	0.059557207	-0.0009032236	0.026051812	0	4.5e+09
3.6800028349338835e-09	0.97147965	0.059532586	0.0006445988	0.025996836	0	4.5e+09
3.685030738688242e-09	0.9715469	0.0583998	0.002249573	0.025918756	0	4.5e+09
3.690058541404139e-09	0.97168386	0.056151982	0.0038252752	0.025810434	0	4.5e+09
3.695086464327519e-09	0.9718799	0.052823048	0.005338628	0.025683094	0	4.5e+09
3.7001144553781055e-09	0.9721193	0.04846971	0.0067574736	0.025529444	0	4.5e+09
3.7051425067309827e-09	0.9723829	0.043170515	0.008051354	0.025358418	0	4.5e+09
3.710002908937821e-09	0.9726401	0.037242014	0.009156831	0.02517676	0	4.5e+09
3.7150310579592775e-09	0.9728874	0.030389488	0.010125632	0.02497947	0	4.5e+09
3.7200592080469634e-09	0.97309494	0.02293801	0.010895076	0.024775796	0	4.5e+09
3.7250872962320393e-09	0.9732445	0.01503578	0.011447276	0.02470351	0	4.5e+09
3.730115396358646e-09	0.9733229	0.006841891	0.011768725	0.024926912	0	4.5e+09
3.735143552124197e-09	0.97332245	-0.0014767483	0.0118506	0.025143592	0	4.5e+09
3.7400041915345935e-09	0.97324556	-0.009475791	0.011698303	0.025349014	0	4.5e+09
3.74503240807922e-09	0.9730922	-0.017539602	0.011302362	0.025545785	0	4.5e+09
3.750060669843417e-09	0.97287506	-0.025222026	0.0106700165	0.025729472	0	4.5e+09
3.755088949214569e-09	0.9726112	-0.032360956	0.009812309	0.025891142	0	4.5e+09
3.760117222218408e-09	0.9723215	-0.03880453	0.008745082	0.0260335	0	4.5e+09
3.765145554890632e-09	0.9720297	-0.044414468	0.007488644	0.026145458	0	4.5e+09
3.7700062657731195e-09	0.9717681	-0.04893013	0.006117171	0.026229683	0	4.5e+09
3.775034779732502e-09	0.9715405	-0.05256254	0.004563207	0.026288705	0	4.5e+09
3.7800632385313e-09	0.97137594	-0.05505653	0.0029024638	0.026313638	0	4.5e+09
3.785091603191104e-09	0.9712888	-0.056352083	0.0011683411	0.026304573	0	4.5e+09
3.79012003213476e-09	0.97128695	-0.056413148	-0.00060409243	0.02626602	0	4.5e+09
3.7951487207792845e-09	0.9713716	-0.055228233	-0.0023787583	0.026191019	0	4.5e+09
3.800009784146094e-09	0.97153	-0.05291118	-0.0040620468	0.026088396	0	4.5e+09
3.805038425055412e-09	0.97176063	-0.0493396	-0.0057350276	0.02595553	0	4.5e+09
3.810067205208219e-09	0.97204006	-0.044635452	-0.007304117	0.025794262	0	4.5e+09
3.815095981536898e-09	0.9723455	-0.038885113	-0.008736318	0.025606385	0	4.5e+09
3.820124766582278e-09	0.97265077	-0.032197054	-0.010001263	0.02539835	0	4.5e+09
3.825153714131206e-09	0.97292906	-0.024699833	-0.011071828	0.025179127	0	4.5e+09
3.830014884651998e-09	0.9731493	-0.016821634	-0.0118998885	0.024950815	0	4.5e+09
3.835043767291281e-09	0.9733055	-0.0081759095	-0.012524003	0.024799842	0	4.5e+09
3.84007265613247e-09	0.97337335	0.0008024773	-0.012897383	0.025022386	0	4.5e+09
3.845101480557097e-09	0.9733436	0.009931743	-0.013010616	0.025245331	0	4.5e+09
3.850130536803629e-09	0.97321486	0.01902627	-0.012859568	0.025452275	0	4.5e+09
3.8551596084547065e-09	0.97299373	0.027899012	-0.012445514	0.025645928	0	4.5e+09
3.860021013593976e-09	0.9727058	0.03609292	-0.011801531	0.02581967	0	4.5e+09
3.865050058150196e-09	0.9723509	0.044002205	-0.010894812	0.0259716	0	4.5e+09
3.870079209548676e-09	0.9719639	0.051171944	-0.009760264	0.026092965	0	4.5e+09
3.8751084578757154e-09	0.97157335	0.057451773	-0.008419608	0.026191019	0	4.5e+09
3.880137756346737e-09	0.9712089	0.06270892	-0.006898919	0.026263751	0	4.5e+09
3.885167067978315e-09	0.9708986	0.06683094	-0.005228107	0.026300041	0	4.5e+09
3.890028797848283e-09	0.97067267	0.06965185	-0.0035013843	0.026302308	0	4.5e+09
3.895058166050959e-09	0.97053367	0.07130184	-0.0016343531	0.026279634	0	4.5e+09
3.900087458676701e-09	0.9705016	0.07162175	0.0002777176	0.026216043	0	4.5e+09
3.9051169901558916e-09	0.97057956	0.07059678	0.002196367	0.026127212	0	4.5e+09
3.9101464448932684e-09	0.9707617	0.068238854	0.004082558	0.026006006	0	4.5e+09
3.915008141951322e-09	0.9710234	0.06472865	0.005838846	0.0258635	0	4.5e+09
3.9200376078051564e-09	0.9713622	0.05988652	0.0075501967	0.025692375	0	4.5e+09
3.925067083926742e-09	0.9717437	0.053901423	0.009119289	0.025503747	0	4.5e+09
3.930096628270448e-09	0.9721374	0.0468863	0.010513481	0.025297225	0	4.5e+09
3.935126346650437e-09	0.9725116	0.038975816	0.011703481	0.025077121	0	4.5e+09
3.940155963559911e-09	0.9728362	0.03032476	0.012663885	0.024845472	0	4.5e+09
3.945017917306501e-09	0.97307754	0.021418473	0.01335444	0.024679366	0	4.5e+09
3.950047598641625e-09	0.9732326	0.011821275	0.0138072735	0.024929306	0	4.5e+09
3.955077301966224e-09	0.97327846	0.002024813	0.013983574	0.025179127	0	4.5e+09
3.960107083567813e-09	0.9732105	-0.0077726264	0.013878187	0.025414772	0	4.5e+09
3.965136922274375e-09	0.97303396	-0.017371483	0.013491671	0.025638955	0	4.5e+09
3.970166851025724e-09	0.9727622	-0.02657548	0.012830317	0.025851972	0	4.5e+09
3.97502899752724e-09	0.9724294	-0.034919307	0.011940971	0.026026629	0	4.5e+09
3.980058798263773e-09	0.97203934	-0.042805806	0.010779093	0.02618419	0	4.5e+09
3.985088577463924e-09	0.9716338	-0.049773652	0.009393337	0.026320433	0	4.5e+09
3.990118433810346e-09	0.9712459	-0.05567834	0.007810636	0.026419898	0	4.5e+09
3.995148302701529e-09	0.9709072	-0.06039634	0.0060620867	0.026480747	0	4.5e+09
4.0000105628710986e-09	0.97065294	-0.06373496	0.0042466586	0.026501	0	4.5e+09
4.005040555858971e-09	0.97048676	-0.06585156	0.0022754797	0.026487501	0	4.5e+09
4.010070607397019e-09	0.97043306	-0.06656044	0.00024857538	0.026431177	0	4.5e+09
4.015100620107633e-09	0.9704969	-0.06584068	-0.0017932936	0.026347596	0	4.5e+09
4.020130671743246e-09	0.9706737	-0.06369958	-0.003808953	0.026231956	0	4.5e+09
4.025160795616694e-09	0.97094977	-0.06017257	-0.005757551	0.026083827	0	4.5e+09
4.030023007512332e-09	0.97128975	-0.055505276	-0.007540007	0.025916455	0	4.5e+09
4.035052893455847e-09	0.9716896	-0.049462873	-0.009242627	0.025720203	0	4.5e+09
4.040083026589937e-09	0.97210586	-0.042299	-0.0107669365	0.025503747	0	4.5e+09
4.045113424367587e-09	0.97250366	-0.034151718	-0.01208125	0.025264215	0	4.5e+09
4.050143551196601e-09	0.97284913	-0.02518123	-0.0131578455	0.025015239	0	4.5e+09
4.055005919219711e-09	0.9731051	-0.015893644	-0.013951087	0.024775796	0	4.5e+09
4.060036135283425e-09	0.9732662	-0.005834328	-0.0144983865	0.025022386	0	4.5e+09
4.0650661630322784e-09	0.973306	0.004483306	-0.014755535	0.025259495	0	4.5e+09
4.070096270328322e-09	0.9732182	0.0148511045	-0.014716029	0.02548504	0	4.5e+09
4.0751265205078645e-09	0.9730072	0.025058502	-0.014379315	0.025694694	0	4.5e+09
4.080156596165845e-09	0.9726865	0.034896728	-0.013750936	0.025881931	0	4.5e+09
4.0850191353353585e-09	0.97229356	0.043867595	-0.012876967	0.026042657	0	4.5e+09
4.090049300397611e-09	0.9718307	0.05240469	-0.011713811	0.026181912	0	4.5e+09
4.095079550338768e-09	0.97134465	0.060013358	-0.010309451	0.026286438	0	4.5e+09
4.100109684761815e-09	0.9708724	0.066536985	-0.008691396	0.02636343	0	4.5e+09
4.105139857657895e-09	0.9704502	0.07184128	-0.006891495	0.026406357	0	4.5e+09
4.1100024361473205e-09	0.9701206	0.07570591	-0.0050122435	0.026413128	0	4.5e+09
4.115032504303533e-09	0.96988606	0.07831525	-0.0029618137	0.026386032	0	4.5e+09
4.120062670471968e-09	0.9697783	0.07945663	-0.0008436687	0.026327226	0	4.5e+09
4.1250930543587004e-09	0.9698054	0.079101846	0.0012997191	0.026234228	0	4.5e+09
4.130123304035578e-09	0.9699654	0.077252224	0.0034250184	0.02611352	0	4.5e+09
4.13515333659457e-09	0.970246	0.07393882	0.005489232	0.025967011	0	4.5e+09
4.140015687298968e-09	0.9706109	0.069400564	0.0073872716	0.025801193	0	4.5e+09
4.145045646065264e-09	0.9710567	0.06340991	0.009211124	0.025611041	0	4.5e+09
4.150075797745552e-09	0.9715368	0.056214225	0.010856164	0.025396	0	4.5e+09
4.1551059958604306e-09	0.9720133	0.04795292	0.012288471	0.025172025	0	4.5e+09
4.160135958259636e-09	0.9724485	0.03878834	0.013478284	0.024934087	0	4.5e+09
4.165166008427889e-09	0.97280777	0.028901318	0.014400789	0.024691442	0	4.5e+09
4.170028412740581e-09	0.97305584	0.018842617	0.01501998	0.024910169	0	4.5e+09
4.175058397116129e-09	0.97318995	0.008122128	0.015364997	0.02517676	0	4.5e+09
4.180088389196428e-09	0.97318923	-0.002704561	0.0154016325	0.025433531	0	4.5e+09
4.185118446788913e-09	0.9730536	-0.013417918	0.015128115	0.02566684	0	4.5e+09
4.19014847549412e-09	0.97279423	-0.023799818	0.014548969	0.025886538	0	4.5e+09
4.19501089797601e-09	0.9724456	-0.033321895	0.013708652	0.026072396	0	4.5e+09
4.200040940296064e-09	0.972012	-0.04244542	0.012565433	0.026241044	0	4.5e+09
4.205070937823803e-09	0.9715391	-0.050646067	0.011165722	0.026386032	0	4.5e+09
4.2101008538244076e-09	0.9710653	-0.057756744	0.009537068	0.026489751	0	4.5e+09
4.2151307786686196e-09	0.97062886	-0.063632645	0.0077116927	0.026554931	0	4.5e+09
4.220160873267504e-09	0.97026545	-0.06815376	0.0057258266	0.02657737	0	4.5e+09
4.225023134565083e-09	0.9700115	-0.07114836	0.003690967	0.026566153	0	4.5e+09
4.230053010783761e-09	0.9698706	-0.07275999	0.0015077112	0.026507748	0	4.5e+09
4.235082966651767e-09	0.9698649	-0.07282522	-0.00071181497	0.026419898	0	4.5e+09
4.240112820252115e-09	0.96999544	-0.07133879	-0.0029228788	0.026304573	0	4.5e+09
4.24514261718217e-09	0.9702519	-0.068326026	-0.005080907	0.026159134	0	4.5e+09
4.250005013790538e-09	0.97060055	-0.06401448	-0.007075686	0.02599225	0	4.5e+09
4.2550350291267535e-09	0.9710368	-0.058189075	-0.009003957	0.025794262	0	4.5e+09
4.26006482884435e-09	0.97151464	-0.051086657	-0.01075582	0.025573771	0	4.5e+09
4.265094608391391e-09	0.9719954	-0.042845305	-0.012295589	0.025341958	0	4.5e+09
4.270124580809719e-09	0.97243893	-0.033626687	-0.013591719	0.025089003	0	4.5e+09
4.2751543951816885e-09	0.97280824	-0.023614287	-0.014617371	0.024835873	0	4.5e+09
4.280016687907614e-09	0.9730651	-0.013368514	-0.0153316725	0.024965147	0	4.5e+09
4.28504644032838e-09	0.9732045	-0.0023907234	-0.01576866	0.025214616	0	4.5e+09
4.29007634416468e-09	0.97320205	0.008753629	-0.015889248	0.025452275	0	4.5e+09
4.29510627856386e-09	0.97305584	0.019838417	-0.015690261	0.025669163	0	4.5e+09
4.300136167488548e-09	0.9727749	0.030638382	-0.015175018	0.025872717	0	4.5e+09
4.305166153562468e-09	0.9723796	0.040934373	-0.014353221	0.026047233	0	4.5e+09
4.31002839462205e-09	0.9719164	0.0502111	-0.01328238	0.026186466	0	4.5e+09
4.315058258943509e-09	0.9713884	0.05891917	-0.0119097885	0.026304573	0	4.5e+09
4.320088061657853e-09	0.9708508	0.0665494	-0.010294765	0.026390549	0	4.5e+09
4.3251179146147695e-09	0.97034526	0.07294763	-0.008469336	0.026437942	0	4.5e+09
4.330147795711964e-09	0.96991014	0.0779844	-0.00646985	0.026446959	0	4.5e+09
4.33501012919244e-09	0.9695887	0.081462905	-0.004409012	0.026422154	0	4.5e+09
4.3400401275591705e-09	0.9693836	0.08355129	-0.0021862015	0.026370212	0	4.5e+09
4.345070199112065e-09	0.9693238	0.08406083	8.504037e-05	0.02628417	0	4.5e+09
4.350100051407036e-09	0.9694137	0.082978636	0.0023589989	0.026172804	0	4.5e+09
4.35513006925984e-09	0.96964616	0.080322854	0.004590124	0.02603579	0	4.5e+09
4.360159233872501e-09	0.9700028	0.07614356	0.0067330343	0.025868108	0	4.5e+09
4.365019317065105e-09	0.97043884	0.070731275	0.008679791	0.025692375	0	4.5e+09
4.370046446140848e-09	0.97095	0.063817404	0.010525504	0.02548972	0	4.5e+09
4.375073717259445e-09	0.9714825	0.055698726	0.012163481	0.025276007	0	4.5e+09
4.380101021426147e-09	0.9719943	0.046534814	0.013560334	0.02504858	0	4.5e+09
4.385128249353581e-09	0.972445	0.0365073	0.014687481	0.024819065	0	4.5e+09
4.390155493400237e-09	0.9727992	0.02581596	0.015521767	0.024802247	0	4.5e+09
4.39501521723827e-09	0.97302383	0.01505139	0.01603352	0.025062853	0	4.5e+09
4.400042502145735e-09	0.9731172	0.0036895643	0.016247142	0.025325486	0	4.5e+09
4.405069842395679e-09	0.9730621	-0.007675125	0.016134882	0.025576102	0	4.5e+09
4.410097138045369e-09	0.972864	-0.018812262	0.015698466	0.025810434	0	4.5e+09
4.415124491712861e-09	0.9725394	-0.02949636	0.014946157	0.026017467	0	4.5e+09
4.420151730640702e-09	0.9721151	-0.03951072	0.013892638	0.026197845	0	4.5e+09
4.42501153580021e-09	0.9716426	-0.048364688	0.012607322	0.026354382	0	4.5e+09
4.430038928405079e-09	0.97112805	-0.056488954	0.011027196	0.026480747	0	4.5e+09
4.435066352152671e-09	0.9706287	-0.063399225	0.009223433	0.026561664	0	4.5e+09
4.4400937011922796e-09	0.97018534	-0.0689566	0.0072320118	0.026606511	0	4.5e+09
4.445120978918793e-09	0.9698339	-0.07304961	0.005092691	0.026606511	0	4.5e+09
4.450148407635309e-09	0.96960294	-0.07559598	0.0028481488	0.026568398	0	4.5e+09
4.455008225672848e-09	0.96951216	-0.07653818	0.0006207109	0.026492001	0	4.5e+09
4.460035518581779e-09	0.96956295	-0.0759208	-0.0016982808	0.026390549	0	4.5e+09
4.46506302360075e-09	0.969757	-0.07369454	-0.0039863717	0.026256941	0	4.5e+09
4.470090478402771e-09	0.97007865	-0.06990121	-0.0061974325	0.02609525	0	4.5e+09
4.475118052921713e-09	0.97050244	-0.06461329	-0.008287003	0.025904953	0	4.5e+09
4.480145708247207e-09	0.97099406	-0.057933226	-0.010212891	0.025697015	0	4.5e+09
4.485005600524964e-09	0.97149605	-0.05027543	-0.01188227	0.025478024	0	4.5e+09
4.49003301900388e-09	0.972002	-0.041263405	-0.013376289	0.025235884	0	4.5e+09
4.495060511666838e-09	0.97245336	-0.031319473	-0.014603487	0.024986627	0	4.5e+09
4.500088079587381e-09	0.97281253	-0.020642089	-0.015538827	0.02482627	0	4.5e+09
4.5051156960412394e-09	0.9730491	-0.009445608	-0.01616311	0.025093753	0	4.5e+09
4.510143307998058e-09	0.9731428	0.0020441425	-0.016463405	0.025356067	0	4.5e+09
4.515003360672322e-09	0.97308844	0.013211368	-0.016439645	0.025590083	0	4.5e+09
4.5200310362225815e-09	0.97288495	0.0245987	-0.016090333	0.025817363	0	4.5e+09
4.525058656795476e-09	0.9725459	0.035589945	-0.015417467	0.026017467	0	4.5e+09
4.530086278727891e-09	0.9720966	0.04596276	-0.014434263	0.026186466	0	4.5e+09
4.535113871327707e-09	0.9715712	0.055507556	-0.013160203	0.02632949	0	4.5e+09
4.5401413527912085e-09	0.97100973	0.06403198	-0.011620648	0.026435686	0	4.5e+09
4.545001476260851e-09	0.9704735	0.07114179	-0.009908739	0.02649875	0	4.5e+09
4.550029132425331e-09	0.96996725	0.07718365	-0.007940866	0.026525734	0	4.5e+09
4.555056748711246e-09	0.9695488	0.08177106	-0.005811628	0.026512245	0	4.5e+09
4.560084383670422e-09	0.9692506	0.0848125	-0.0035635792	0.02646048	0	4.5e+09
4.5651120210241055e-09	0.96909565	0.08624688	-0.0012417182	0.026381513	0	4.5e+09
4.570139734710506e-09	0.9690959	0.086044684	0.0011074736	0.026272828	0	4.5e+09
4.575167356057083e-09	0.96925074	0.08420851	0.0034368003	0.026134055	0	4.5e+09
4.580027621650217e-09	0.969536	0.0809124	0.0056257634	0.02598078	0	4.5e+09
4.585055354896881e-09	0.9699486	0.07599289	0.007780875	0.025794262	0	4.5e+09
4.590083234193378e-09	0.970448	0.06963245	0.009782008	0.025597071	0	4.5e+09
4.5951109821918674e-09	0.9709953	0.061955772	0.011588672	0.025384264	0	4.5e+09
4.600138802916431e-09	0.9715473	0.053113777	0.013164414	0.025157811	0	4.5e+09
4.605166618198435e-09	0.9720605	0.043281887	0.014477278	0.024955595	0	4.5e+09
4.610026803165603e-09	0.97248185	0.033021066	0.015471377	0.024720395	0	4.5e+09
4.615054521486803e-09	0.9728077	0.021830745	0.016194886	0.02492452	0	4.5e+09
4.620082306759396e-09	0.9729968	0.010277697	0.01659376	0.025212253	0	4.5e+09
4.62511018829066e-09	0.97303516	-0.0014046828	0.016659688	0.025492059	0	4.5e+09
4.630138018742611e-09	0.97292084	-0.012979517	0.016391087	0.025750315	0	4.5e+09
4.635165885227331e-09	0.9726642	-0.024212524	0.015793124	0.02598537	0	4.5e+09
4.64002612012691e-09	0.97230095	-0.03453221	0.014913069	0.026193295	0	4.5e+09
4.645054079628262e-09	0.97183657	-0.044440906	0.013707806	0.026386032	0	4.5e+09
4.6500819129342e-09	0.97131974	-0.05337206	0.012226573	0.026530227	0	4.5e+09
4.65510976555728e-09	0.9707932	-0.0611467	0.010498932	0.026635624	0	4.5e+09
4.66013754563895e-09	0.97029954	-0.06760929	0.00855948	0.026695983	0	4.5e+09
4.665165336743942e-09	0.96987903	-0.072631225	0.006447012	0.026713839	0	4.5e+09
4.670025681177153e-09	0.9695744	-0.07602236	0.004280186	0.026689282	0	4.5e+09
4.6750536529657935e-09	0.96938974	-0.07794863	0.0019533	0.026617713	0	4.5e+09
4.680081656698418e-09	0.96935236	-0.07822848	-0.00041421043	0.0265055	0	4.5e+09
4.685109579054189e-09	0.9694658	-0.07685577	-0.0027747692	0.026372472	0	4.5e+09
4.690137477699289e-09	0.96972096	-0.07385674	-0.005080979	0.026211495	0	4.5e+09
4.6951655061181395e-09	0.9700972	-0.06928945	-0.0072865253	0.026022047	0	4.5e+09
4.700025848738681e-09	0.9705477	-0.063467525	-0.009281012	0.025815053	0	4.5e+09
4.70505373043163e-09	0.97106683	-0.05610451	-0.011161569	0.025583094	0	4.5e+09
4.7100817124037016e-09	0.971598	-0.04752231	-0.01281888	0.025339605	0	4.5e+09
4.715109645190013e-09	0.972098	-0.03789168	-0.014219407	0.02508425	0	4.5e+09
4.720137613819817e-09	0.9725256	-0.027404835	-0.015334834	0.024838272	0	4.5e+09
4.725165552777109e-09	0.9728455	-0.016272465	-0.016142545	0.024974694	0	4.5e+09
4.730025973302668e-09	0.97302675	-0.0051081707	-0.01661537	0.025250053	0	4.5e+09
4.7350539680207746e-09	0.9730661	0.0066306856	-0.016776208	0.02551777	0	4.5e+09
4.740081962947706e-09	0.97294986	0.018327251	-0.01659993	0.025766514	0	4.5e+09
4.7451099109538184e-09	0.972686	0.029744392	-0.01608999	0.02599225	0	4.5e+09
4.750137905743836e-09	0.9722938	0.040651165	-0.015256547	0.026188742	0	4.5e+09
4.755165988461464e-09	0.9718033	0.05082726	-0.014116256	0.02636117	0	4.5e+09
4.760026360843151e-09	0.97127074	0.05977639	-0.0127437655	0.026487501	0	4.5e+09
4.765054310269672e-09	0.97070116	0.06793531	-0.011072063	0.026572885	0	4.5e+09
4.770082371594404e-09	0.970156	0.07481592	-0.009177314	0.026617713	0	4.5e+09
4.775110421240525e-09	0.9696776	0.080281086	-0.007097515	0.026608752	0	4.5e+09
4.780138428916018e-09	0.96930313	0.084222406	-0.0048743454	0.026563909	0	4.5e+09
4.785166299813919e-09	0.96906155	0.08656189	-0.0025524008	0.026485251	0	4.5e+09
4.7900269653334955e-09	0.96897167	0.08725707	-0.00025746235	0.026383772	0	4.5e+09
4.795055191559245e-09	0.9690343	0.086341515	0.0021222245	0.026241044	0	4.5e+09
4.800083242566471e-09	0.9692498	0.08378125	0.004460319	0.026079256	0	4.5e+09
4.805111244028685e-09	0.96960086	0.0796261	0.0067098998	0.02588884	0	4.5e+09
4.810139301394332e-09	0.9700597	0.0739572	0.008825762	0.025690055	0	4.5e+09
4.815167340840255e-09	0.97059005	0.06688598	0.010765259	0.025471004	0	4.5e+09
4.8200279232191245e-09	0.9711314	0.05884826	0.012435717	0.025313715	0	4.5e+09
