f_RF	185deg	190deg	195deg	200deg	205deg	210deg	215deg	220deg	225deg	230deg	235deg	240deg	245deg	250deg	255deg	260deg	265deg	270deg	275deg	280deg	285deg	290deg	295deg	300deg	305deg	310deg	315deg	320deg	325deg	330deg	335deg	340deg	345deg	350deg	355deg	360deg
4800000000.0	0.014637974999999998	0.014677140000000005	0.014605239999999992	0.014365450000000002	0.014088900000000015	0.01391039999999999	0.01339733000000004	0.01277222	0.01207929999999996	0.011164170000000029	0.01012782499999998	0.009015349999999978	0.007756874999999996	0.006419390000000025	0.004938180000000014	0.0033635000000000193	0.0017130499999999937	0.00013097499999997764	0.0017132700000000445	0.0033648199999999906	0.004935889999999998	0.006418580000000007	0.007757100000000017	0.009014935000000002	0.010135575000000008	0.011164990000000041	0.012081885000000014	0.012776149999999986	0.013394620000000024	0.013814510000000002	0.014216014999999999	0.014293484999999995	0.014604074999999994	0.014818335000000002	0.014473012500000007	0.0145176495
4900000000.0	0.011949110000000006	0.012152639999999992	0.012027674999999988	0.011809349999999996	0.01168074999999999	0.01157792000000002	0.011345325000000017	0.010842469999999993	0.010334200000000016	0.009654529999999995	0.008844434999999984	0.007865025000000025	0.006794300000000031	0.005639555000000018	0.004348514999999997	0.0029597249999999686	0.001498699999999964	0.00010231999999998909	0.0015076399999999768	0.0029644500000000074	0.00434698	0.00560925000000001	0.006796570000000002	0.007895819999999998	0.008844479999999988	0.009665924999999964	0.01037166500000003	0.010844794999999963	0.011268630000000002	0.01154042999999999	0.011717850000000002	0.011935594999999993	0.011943864999999998	0.012009619999999999	0.011924400000000002	0.012099675
5000000000.0	0.010372655000000001	0.010439580000000004	0.010313974999999975	0.010147675000000023	0.009944965	0.009696665000000049	0.009388649999999998	0.008960755000000042	0.008476499999999998	0.007926869999999975	0.007282599999999972	0.0065302850000000245	0.005669800000000003	0.0047001300000000246	0.0036464049999999637	0.0024839650000000324	0.0012708750000000046	7.614999999999705e-05	0.0012644749999999871	0.00248988	0.003630674999999972	0.004701149999999987	0.005666279999999968	0.006524749999999968	0.007278899999999977	0.007931220000000017	0.008469000000000004	0.008959349999999977	0.009381780000000006	0.009698315000000013	0.009933949999999997	0.010156200000000004	0.010316240000000004	0.010426225000000011	0.010383288000000004	0.01043944665
5100000000.0	0.0092995575	0.009353100000000003	0.009263175000000012	0.009056760000000025	0.008837895000000012	0.008613285000000026	0.008300350000000012	0.007910850000000025	0.0074057200000000045	0.006811850000000008	0.006135149999999978	0.005405300000000002	0.004664469999999976	0.003834604999999991	0.0029509500000000077	0.0019945749999999984	0.001016030000000001	5.260000000001375e-05	0.0010367300000000412	0.002010724999999991	0.0029277500000000067	0.0038002499999999495	0.004660474999999997	0.005408014999999988	0.006134629999999974	0.006819249999999999	0.0074163700000000055	0.007911055	0.008296479999999995	0.008597650000000012	0.008860320000000005	0.009066199999999996	0.009262889999999996	0.009339459999999994	0.0092812075	0.00932569875
5200000000.0	0.008492335000000004	0.008480639999999998	0.008424910000000008	0.00815490000000002	0.008023470000000005	0.007771719999999982	0.007442229999999994	0.0070906000000000025	0.00662255500000003	0.006114424999999979	0.0054977299999999785	0.0048120249999999976	0.0040887750000000445	0.003311699999999973	0.0025252500000000344	0.0017056999999999767	0.000866699999999998	3.397999999998902e-05	0.0008660500000000071	0.0017065399999999786	0.002524100000000029	0.003315049999999986	0.004089369999999981	0.004805450000000044	0.00549879999999997	0.006112604999999993	0.006629495000000041	0.007091130000000001	0.0074233400000000005	0.0077815499999999704	0.008006485000000008	0.008180439999999983	0.008423555	0.00844779000000001	0.008507544999999998	0.0084393385
5300000000.0	0.007812939999999997	0.007857650000000008	0.007669494999999998	0.007526450000000018	0.007321894999999995	0.00709209999999999	0.006810570000000016	0.00640122500000001	0.006029975000000021	0.005529924999999991	0.0049902999999999476	0.004392354999999959	0.0037069750000000012	0.003020120000000015	0.0022788999999999726	0.001533479999999976	0.0007808349999999797	2.4434999999989326e-05	0.0007806499999999938	0.0015337699999999899	0.002279674999999981	0.0030202550000000272	0.003705420000000015	0.004392050000000036	0.00499181999999998	0.005535430000000008	0.006033029999999995	0.006400825000000054	0.0068106	0.0070763499999999535	0.00732163999999999	0.007525749999999998	0.007672385000000004	0.007857870000000003	0.007809157999999997	0.0077225672499999995
5400000000.0	0.007206825	0.007145544999999989	0.007178279999999981	0.007010585000000014	0.006842490000000007	0.006561249999999963	0.0062089999999999645	0.0059195200000000114	0.005550599999999961	0.00510501999999996	0.004597395000000004	0.004021319999999995	0.003438170000000018	0.0028077250000000387	0.002129519999999996	0.001428600000000002	0.0007209000000000243	1.980000000001425e-05	0.000725919999999991	0.001432114999999956	0.002125549999999976	0.0027823849999999983	0.003437974999999982	0.004059254999999984	0.004608680000000032	0.00508993000000002	0.005484225000000009	0.0059198799999999885	0.006293569999999971	0.006584119999999971	0.006788889999999992	0.006901980000000002	0.007178820000000002	0.007320449999999992	0.007322485000000004	0.0071414575
5500000000.0	0.006493285000000001	0.0065079950000000025	0.006456359999999994	0.0062717049999999885	0.006175470000000016	0.005964849999999966	0.00575661999999999	0.0054495649999999896	0.005083914999999994	0.004715799999999992	0.004230049999999985	0.003750829999999983	0.0031926750000000337	0.0025941499999999618	0.0019917449999999892	0.0013343150000000303	0.0006827749999999688	1.8804999999955108e-05	0.0006788799999999928	0.0013452999999999937	0.0019760750000000216	0.002611629999999976	0.0031914499999999846	0.0037265400000000004	0.004263624999999993	0.004673200000000044	0.005118699999999976	0.005450199999999961	0.0057277749999999905	0.00599512499999999	0.006130590000000019	0.006300765000000014	0.006454929999999998	0.006483125000000006	0.0065219275000000035	0.006487564099999999
5600000000.0	0.0059939619999999985	0.005982589999999996	0.00591098000000001	0.005743090000000006	0.005563514999999991	0.005377764999999979	0.005150649999999979	0.004911529999999997	0.004575125000000013	0.0042891800000000035	0.003907775000000002	0.003459325000000013	0.00297803499999999	0.00243082	0.001850850000000015	0.0012747000000000175	0.0006483200000000355	2.0249999999999435e-05	0.0006460850000000185	0.0012536649999999594	0.0018723600000000173	0.0024457499999999688	0.0029762500000000136	0.003435250000000001	0.0038981500000000446	0.0042755999999999905	0.004596574999999992	0.004907700000000015	0.005135230000000046	0.00538775500000005	0.005571414999999996	0.005753549999999996	0.005912470000000003	0.005963369999999996	0.005949799999999998	0.005990409
5700000000.0	0.005648935000000001	0.0056157050000000125	0.0055787100000000145	0.005353300000000005	0.005256504999999995	0.005044464999999998	0.004806519999999981	0.00456154999999997	0.0042182749999999936	0.0038908500000000013	0.0034831849999999998	0.0030978799999999973	0.0026608000000000187	0.002157529999999963	0.0016957499999999959	0.0011457799999999851	0.0005908500000000316	1.9299999999999873e-05	0.000576130000000008	0.001161124999999985	0.0016810000000000436	0.0021965800000000035	0.0026594500000000076	0.0030546450000000225	0.003506320000000007	0.003879490000000041	0.004231749999999979	0.004561399999999993	0.004785019999999973	0.005058214999999977	0.005238975000000007	0.00538704000000001	0.0055826350000000025	0.005576079999999997	0.0056632925	0.00562900035
5800000000.0	0.005345599999999999	0.005350225	0.005207715000000002	0.005111714999999989	0.004939120000000019	0.004764900000000016	0.004553699999999994	0.004251349999999987	0.004013069999999952	0.003657400000000033	0.003286469999999986	0.0028798550000000422	0.002425450000000051	0.001994965000000015	0.001517774999999999	0.0010320500000000066	0.0005302799999999941	1.58149999999746e-05	0.0005306600000000161	0.0010303799999999974	0.0015188300000000265	0.0019947149999999803	0.0024255499999999985	0.0028794500000000056	0.0032843000000000178	0.0036618000000000483	0.004014275000000012	0.004254625000000012	0.004552349999999983	0.0047554749999999535	0.004940165000000024	0.005113514999999985	0.005206740000000015	0.005350500000000008	0.005327461999999998	0.0052928289
5900000000.0	0.005108364999999997	0.005009605	0.004997085000000012	0.004864139999999989	0.004736980000000002	0.004540550000000032	0.0042670700000000394	0.004061570000000014	0.0038112000000000146	0.0034994350000000507	0.0031206999999999763	0.0027014249999999795	0.002304549999999961	0.0018795999999999813	0.001428824999999967	0.0009644799999999898	0.0004894999999999761	1.386000000003218e-05	0.0004954949999999569	0.000967225000000016	0.0014270499999999853	0.0018592350000000146	0.00230553	0.0027327000000000323	0.003132104999999996	0.0034831250000000313	0.00375536999999998	0.0040634499999999685	0.00433629499999999	0.004564495000000002	0.004716800000000021	0.004800269999999995	0.0049928000000000194	0.0051048000000000066	0.005138897999999996	0.00503664025
6000000000.0	0.004795392500000002	0.004831470000000004	0.004727659999999995	0.004575364999999998	0.004494749999999992	0.004255669999999989	0.004099189999999975	0.0038503500000000024	0.0035842799999999952	0.003310550000000023	0.0029375549999999806	0.002597169999999982	0.002181590000000011	0.001765585000000014	0.001354199999999972	0.0009048700000000021	0.00046559999999995494	1.1874999999994529e-05	0.0004618750000000005	0.0009120499999999976	0.001340465000000013	0.0017750550000000254	0.0021817399999999876	0.0025741499999999973	0.0029669500000000237	0.00327885	0.0036138000000000003	0.0038513149999999663	0.00406963499999996	0.004320580000000018	0.004450900000000008	0.004624500000000004	0.004728200000000016	0.004770105000000011	0.0048629749999999985	0.0047591532
6100000000.0	0.00456177	0.004628435	0.004611110000000002	0.0044201449999999864	0.004225024999999993	0.004097499999999976	0.003946899999999975	0.003737849999999987	0.0034613000000000005	0.003105699999999989	0.0028387000000000273	0.002496300000000007	0.0021103749999999977	0.0017079799999999978	0.0012753799999999926	0.0008760750000000317	0.00044759999999999245	1.0769999999993285e-05	0.0004469500000000015	0.0008605500000000155	0.0012995999999999563	0.0017167849999999985	0.0021107499999999946	0.002488194999999971	0.0027928249999999988	0.0031810100000000396	0.0034732000000000096	0.003737199999999996	0.003965750000000046	0.00407432000000002	0.004245220000000022	0.004446925000000018	0.004609269999999999	0.0045988	0.00452611	0.00454006115
6200000000.0	0.004347724999999997	0.0042670949999999985	0.004234495000000005	0.004080725000000007	0.003987980000000002	0.003916670000000011	0.003676479999999982	0.003486749999999983	0.003235649999999979	0.0029797699999999927	0.0027191950000000076	0.0023660050000000044	0.002027964999999965	0.001605835	0.0012586300000000383	0.0008465049999999974	0.0004289499999999835	1.0200000000015752e-05	0.0004228199999999904	0.0008509999999999907	0.0012515149999999808	0.0016388700000000145	0.0020261249999999897	0.002336144999999956	0.0026932349999999605	0.0030353799999999764	0.0032430150000000157	0.0034863850000000363	0.003670180000000023	0.003843395000000027	0.004050090000000006	0.004082024999999989	0.004233939999999992	0.004234755000000007	0.004315127000000002	0.0043330565
6300000000.0	0.004122137499999998	0.004125614999999999	0.0039934199999999975	0.003945145000000011	0.003805549999999991	0.0036602999999999497	0.0035048999999999775	0.0032699299999999765	0.003058345000000018	0.0027656500000000084	0.0024893500000000013	0.0022123800000000138	0.0018811000000000244	0.0015512999999999777	0.0011775500000000272	0.0007986249999999973	0.00041218000000003974	9.849999999977932e-06	0.0004124050000000046	0.0007954000000000017	0.0011762100000000109	0.001550174999999987	0.0018848499999999935	0.002213229999999955	0.002493030000000007	0.0027616249999999898	0.003056779999999981	0.0032672499999999993	0.0035064499999999943	0.0036562650000000474	0.003809800000000002	0.003945215000000002	0.003981960000000007	0.0041281849999999926	0.004123277000000002	0.00410012865
