f_RF	0deg	5deg	10deg	15deg	20deg	25deg	30deg	35deg	40deg	45deg	50deg	55deg	60deg	65deg	70deg	75deg	80deg	85deg	90deg	95deg	100deg	105deg	110deg	115deg	120deg	125deg	130deg	135deg	140deg	145deg	150deg	155deg	160deg	165deg	170deg	175deg	180deg
4100000000.0	0.014269243000000001	0.013063774999999993	0.012764824999999994	0.01219286	0.011908385000000021	0.011290899999999993	0.010405575	0.00942740000000003	0.008322200000000002	0.007196829999999987	0.00626013000000003	0.005366374999999979	0.004522579999999998	0.0037146000000000123	0.00294875	0.0021977000000000246	0.001453755000000001	0.0007326200000000171	2.686500000004255e-05	0.0007330650000000327	0.0014565000000000272	0.002193865000000017	0.002946194999999985	0.0037137150000000063	0.004527005000000028	0.005370399999999997	0.006257100000000015	0.007242499999999985	0.008325399999999983	0.009334220000000004	0.01042814999999997	0.011252519999999988	0.01199072499999998	0.012206285000000011	0.012684609999999999	0.013116375	0.01432288
4200000000.0	0.016502097	0.015591267499999999	0.015630820000000004	0.014809710000000004	0.014563199999999998	0.013740795	0.012635850000000004	0.01157883000000004	0.010257375000000013	0.009006930000000024	0.007776070000000024	0.006505670000000019	0.0055121499999999934	0.004423949999999954	0.0034659000000000217	0.002591449999999995	0.0017037699999999933	0.0008585500000000135	3.510000000001012e-05	0.000854065000000015	0.0017115999999999798	0.002572999999999992	0.003511215000000012	0.004418980000000017	0.005495299999999981	0.00660531999999997	0.007679724999999971	0.009020874999999984	0.010252664999999994	0.011577300000000013	0.012726999999999988	0.01366825499999999	0.014561799999999986	0.01480177499999999	0.015629390000000007	0.015646345	0.016442181
4300000000.0	0.0183196245	0.018089142000000002	0.018284204999999998	0.017228675	0.016895880000000002	0.016055049999999987	0.014871974999999982	0.013655625000000005	0.012231565	0.0108491	0.00953292	0.00809654999999998	0.006832524999999978	0.005536800000000008	0.0043864849999999955	0.0032822200000000024	0.002127580000000018	0.0010744500000000046	5.284999999999318e-05	0.0010675500000000282	0.0021644200000000002	0.003229684999999982	0.00440815	0.005540849999999986	0.006800300000000037	0.008179185000000033	0.009459280000000014	0.010884850000000001	0.012233750000000043	0.013639924999999997	0.01490649999999999	0.01602618	0.01690196999999999	0.017228350000000003	0.018286175	0.018098587000000006	0.018308851
4400000000.0	0.019800663	0.02036419500000001	0.020830265	0.01988722500000001	0.019048759999999998	0.018346694999999996	0.01718339000000002	0.01571212999999999	0.014173414999999967	0.012656549999999989	0.011147974999999977	0.009632499999999988	0.008149249999999997	0.006710385000000041	0.0053309300000000115	0.003974430000000029	0.0026404749999999755	0.0013185149999999646	7.854999999995504e-05	0.001313210000000009	0.0026315499999999825	0.003982099999999988	0.00534146499999999	0.006708949999999991	0.008120050000000045	0.009619670000000025	0.011154830000000004	0.012671140000000025	0.01417170000000001	0.01570652	0.017182419999999976	0.018347950000000002	0.019049469999999985	0.019886589999999982	0.020833115	0.020363804999999992	0.0198442075
4500000000.0	0.020550413	0.020784573	0.021335204999999996	0.020756565000000005	0.020065870000000013	0.01936697000000001	0.018471585000000013	0.017270525000000037	0.015872899999999968	0.014344630000000025	0.012727785000000047	0.011056604999999997	0.009392719999999966	0.0077841200000000055	0.006201750000000006	0.004628650000000012	0.0030837950000000003	0.0015465500000000354	0.00010807999999995488	0.0015488550000000156	0.003077799999999964	0.004634899999999997	0.0061960500000000085	0.007782950000000011	0.009394619999999965	0.011055075000000025	0.012728819999999974	0.014345200000000002	0.015867320000000018	0.017274860000000003	0.018473220000000012	0.019367754999999987	0.020059490000000013	0.020758110000000024	0.021336129999999995	0.020784670000000005	0.020540174
4600000000.0	0.0190112705	0.019096300000000004	0.019527205000000006	0.01916752499999999	0.018695920000000005	0.018205319999999997	0.017610925	0.016809950000000018	0.015842495000000012	0.014693685000000012	0.013369514999999998	0.011886999999999981	0.010303764999999965	0.008669194999999963	0.006988319999999992	0.005268484999999989	0.003522024999999984	0.001773250000000004	0.00014078500000003213	0.0017734150000000004	0.0035224799999999945	0.005267250000000001	0.006987199999999971	0.008668485000000004	0.010305299999999962	0.011888299999999963	0.013368419999999992	0.014692629999999984	0.01584234499999998	0.016807175000000008	0.01760670000000003	0.01820721	0.018707644999999995	0.01916754499999998	0.01949241	0.019085115	0.0190141115
4700000000.0	0.016787529500000002	0.016974739999999995	0.017380315000000007	0.016969595000000004	0.016659289999999993	0.01631687500000001	0.015812419999999994	0.015200849999999988	0.014388235000000027	0.013523490000000027	0.012506825	0.011345350000000032	0.010048699999999966	0.008620085	0.007072774999999976	0.00541493500000001	0.0036664699999999772	0.0018589499999999703	0.00015503000000000045	0.0018596499999999905	0.003666630000000004	0.005415250000000038	0.007072085000000006	0.008621050000000019	0.010048599999999963	0.011348530000000023	0.012501770000000023	0.013522550000000022	0.01439410499999999	0.015206834999999974	0.015829444999999998	0.016278319999999985	0.01665955999999999	0.016971750000000008	0.017310855	0.017027344999999992	0.016736125499999997
4800000000.0	0.014518075500000002	0.014468639999999998	0.014747795000000008	0.014650859999999988	0.014285039999999999	0.014213179999999992	0.013830924999999994	0.013370449999999978	0.012810425000000014	0.012052200000000013	0.011160300000000012	0.010158149999999977	0.008982865000000007	0.007773250000000009	0.006414764999999989	0.004935175000000014	0.0033664999999999945	0.0017108699999999755	0.0001313350000000102	0.0017128149999999787	0.003362820000000044	0.004938674999999948	0.0064065999999999845	0.007772429999999997	0.009004654999999973	0.010131164999999998	0.011185084999999984	0.012028419999999984	0.012813399999999975	0.01337645000000004	0.013903029999999983	0.014107229999999998	0.014312760000000008	0.014630539999999997	0.014670020000000006	0.014636552500000004	0.014417377499999998
4900000000.0	0.012073656	0.012053640000000004	0.012010314999999994	0.011946540000000005	0.01181848499999999	0.011724984999999993	0.01162694999999997	0.011243255000000008	0.010877574999999973	0.010339984999999996	0.009663519999999981	0.008837105000000012	0.007866649999999975	0.006823650000000014	0.005636570000000007	0.004340799999999978	0.0029436200000000357	0.0015039000000000025	0.00010310000000002262	0.0015087299999999582	0.0029593199999999875	0.0043230300000000055	0.005617474999999983	0.0068213999999999775	0.007897550000000031	0.008846520000000024	0.009673034999999996	0.010303399999999963	0.010876364999999999	0.011280084999999995	0.01156793500000003	0.011803985000000017	0.011808035000000022	0.011952295000000002	0.01201178	0.011953818000000005	0.012127217999999999
5000000000.0	0.010440623999999999	0.010379534999999995	0.010441275	0.010308139999999993	0.010153789999999996	0.009934350000000008	0.009701824999999997	0.009386649999999996	0.00896313999999998	0.008470864999999994	0.007933015000000043	0.007281150000000014	0.006529749999999945	0.005665350000000013	0.004711749999999959	0.003633699999999962	0.002490614999999974	0.0012723649999999975	7.572500000002647e-05	0.001268445000000007	0.002480199999999988	0.0036392699999999722	0.004705870000000001	0.005659164999999966	0.006530680000000011	0.007284214999999983	0.007924150000000019	0.00846922	0.008965790000000029	0.009388699999999972	0.009692800000000001	0.009941085000000016	0.010154125000000014	0.01030204999999998	0.010443544999999999	0.010369327999999997	0.0104498495
